lemma,form,paradigm_slot,form_freq,lemma_freq
formowaś,formowachmej,V;PST;1;DU,0.0,0.0
formowaś,formowachmy,V;PST;1;PL,0.0,0.0
formowaś,formowachu,V;PST;3;PL,0.0,0.0
formowaś,formowach,V;PST;1;SG,0.0,0.0
formowaś,formowašćo,V;PST;2;PL,0.0,0.0
formowaś,formowašo,V;PST;2;SG,0.0,0.0
formowaś,formowašo,V;PST;3;SG,0.0,0.0
formowaś,formowaštej,V;PST;2;DU,0.0,0.0
formowaś,formowaštej,V;PST;3;DU,0.0,0.0
formowaś,formujomej,V;PRS;1;DU,0.0,0.0
formowaś,formujomy,V;PRS;1;PL,0.0,0.0
formowaś,formujośo,V;PRS;2;PL,0.0,0.0
formowaś,formujoš,V;PRS;2;SG,0.0,0.0
formowaś,formujotej,V;PRS;2;DU,0.0,0.0
formowaś,formujotej,V;PRS;3;DU,0.0,0.0
formowaś,formujo,V;PRS;3;SG,0.0,0.0
formowaś,formujśo,V;IMP;2;PL,0.0,0.0
formowaś,formujtej,V;IMP;2;DU,0.0,0.0
formowaś,formuju,V;PRS;1;SG,0.0,0.0
formowaś,formuju,V;PRS;3;PL,0.0,0.0
formowaś,formuj,V;IMP;2;SG,0.0,0.0
fotografěrowaś,fotografěrowachmej,V;PST;1;DU,0.0,0.0
fotografěrowaś,fotografěrowachmy,V;PST;1;PL,0.0,0.0
fotografěrowaś,fotografěrowachu,V;PST;3;PL,0.0,0.0
fotografěrowaś,fotografěrowach,V;PST;1;SG,0.0,0.0
fotografěrowaś,fotografěrowašćo,V;PST;2;PL,0.0,0.0
fotografěrowaś,fotografěrowašo,V;PST;2;SG,0.0,0.0
fotografěrowaś,fotografěrowašo,V;PST;3;SG,0.0,0.0
fotografěrowaś,fotografěrowaštej,V;PST;2;DU,0.0,0.0
fotografěrowaś,fotografěrowaštej,V;PST;3;DU,0.0,0.0
fotografěrowaś,fotografěrujomej,V;PRS;1;DU,0.0,0.0
fotografěrowaś,fotografěrujomy,V;PRS;1;PL,0.0,0.0
fotografěrowaś,fotografěrujośo,V;PRS;2;PL,0.0,0.0
fotografěrowaś,fotografěrujoš,V;PRS;2;SG,0.0,0.0
fotografěrowaś,fotografěrujotej,V;PRS;2;DU,0.0,0.0
fotografěrowaś,fotografěrujotej,V;PRS;3;DU,0.0,0.0
fotografěrowaś,fotografěrujo,V;PRS;3;SG,0.0,0.0
fotografěrowaś,fotografěrujśo,V;IMP;2;PL,0.0,0.0
fotografěrowaś,fotografěrujtej,V;IMP;2;DU,0.0,0.0
fotografěrowaś,fotografěruju,V;PRS;1;SG,0.0,0.0
fotografěrowaś,fotografěruju,V;PRS;3;PL,0.0,0.0
fotografěrowaś,fotografěruj,V;IMP;2;SG,0.0,0.0
fotografowaś,fotografowachmej,V;PST;1;DU,0.0,0.0
fotografowaś,fotografowachmy,V;PST;1;PL,0.0,0.0
fotografowaś,fotografowachu,V;PST;3;PL,0.0,0.0
fotografowaś,fotografowach,V;PST;1;SG,0.0,0.0
fotografowaś,fotografowašćo,V;PST;2;PL,0.0,0.0
fotografowaś,fotografowašo,V;PST;2;SG,0.0,0.0
fotografowaś,fotografowašo,V;PST;3;SG,0.0,0.0
fotografowaś,fotografowaštej,V;PST;2;DU,0.0,0.0
fotografowaś,fotografowaštej,V;PST;3;DU,0.0,0.0
fotografowaś,fotografujomej,V;PRS;1;DU,0.0,0.0
fotografowaś,fotografujomy,V;PRS;1;PL,0.0,0.0
fotografowaś,fotografujośo,V;PRS;2;PL,0.0,0.0
fotografowaś,fotografujoš,V;PRS;2;SG,0.0,0.0
fotografowaś,fotografujotej,V;PRS;2;DU,0.0,0.0
fotografowaś,fotografujotej,V;PRS;3;DU,0.0,0.0
fotografowaś,fotografujo,V;PRS;3;SG,0.0,0.0
fotografowaś,fotografujśo,V;IMP;2;PL,0.0,0.0
fotografowaś,fotografujtej,V;IMP;2;DU,0.0,0.0
fotografowaś,fotografuju,V;PRS;1;SG,0.0,0.0
fotografowaś,fotografuju,V;PRS;3;PL,0.0,0.0
fotografowaś,fotografuj,V;IMP;2;SG,0.0,0.0
glědaś,glědachmej,V;PST;1;DU,0.0,0.0001238095238095238
glědaś,glědachmy,V;PST;1;PL,0.0,0.0001238095238095238
glědaś,glědachu,V;PST;3;PL,0.0,0.0001238095238095238
glědaś,glědach,V;PST;1;SG,0.0,0.0001238095238095238
glědaś,glědajśo,V;IMP;2;PL,0.0001,0.0001238095238095238
glědaś,glědajtej,V;IMP;2;DU,0.0,0.0001238095238095238
glědaś,glědaju,V;PRS;3;PL,0.0,0.0001238095238095238
glědaś,glědaj,V;IMP;2;SG,0.0019,0.0001238095238095238
glědaś,glědamej,V;PRS;1;DU,0.0,0.0001238095238095238
glědaś,glědam,V;PRS;1;SG,0.0001,0.0001238095238095238
glědaś,glědamy,V;PRS;1;PL,0.0,0.0001238095238095238
glědaś,glědašćo,V;PST;2;PL,0.0,0.0001238095238095238
glědaś,glědaśo,V;PRS;2;PL,0.0,0.0001238095238095238
glědaś,glědašo,V;PST;2;SG,0.0,0.0001238095238095238
glědaś,glědašo,V;PST;3;SG,0.0,0.0001238095238095238
glědaś,glědaštej,V;PST;2;DU,0.0,0.0001238095238095238
glědaś,glědaštej,V;PST;3;DU,0.0,0.0001238095238095238
glědaś,glědaš,V;PRS;2;SG,0.0001,0.0001238095238095238
glědaś,glědatej,V;PRS;2;DU,0.0,0.0001238095238095238
glědaś,glědatej,V;PRS;3;DU,0.0,0.0001238095238095238
glědaś,glěda,V;PRS;3;SG,0.0004,0.0001238095238095238
gójś,gójachmej,V;PST;1;DU,0.0,0.0
gójś,gójachmy,V;PST;1;PL,0.0,0.0
gójś,gójachu,V;PST;3;PL,0.0,0.0
gójś,gójach,V;PST;1;SG,0.0,0.0
gójś,gójašćo,V;PST;2;PL,0.0,0.0
gójś,gójašo,V;PST;2;SG,0.0,0.0
gójś,gójašo,V;PST;3;SG,0.0,0.0
gójś,gójaštej,V;PST;2;DU,0.0,0.0
gójś,gójaštej,V;PST;3;DU,0.0,0.0
gójś,góje,V;PRS;3;PL,0.0,0.0
gójś,gójmej,V;PRS;1;DU,0.0,0.0
gójś,gójm,V;PRS;1;SG,0.0,0.0
gójś,gójmy,V;PRS;1;PL,0.0,0.0
gójś,gójśo,V;IMP;2;PL,0.0,0.0
gójś,gójśo,V;PRS;2;PL,0.0,0.0
gójś,gójš,V;PRS;2;SG,0.0,0.0
gójś,gójtej,V;IMP;2;DU,0.0,0.0
gójś,gójtej,V;PRS;2;DU,0.0,0.0
gójś,gójtej,V;PRS;3;DU,0.0,0.0
gójś,gój,V;IMP;2;SG,0.0,0.0
gójś,gój,V;PRS;3;SG,0.0,0.0
góńtwowaś,góńtwowachmej,V;PST;1;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwowachmy,V;PST;1;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwowachu,V;PST;3;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwowach,V;PST;1;SG,0.0,9.523809523809525e-06
góńtwowaś,góńtwowašćo,V;PST;2;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwowašo,V;PST;2;SG,0.0,9.523809523809525e-06
góńtwowaś,góńtwowašo,V;PST;3;SG,0.0,9.523809523809525e-06
góńtwowaś,góńtwowaštej,V;PST;2;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwowaštej,V;PST;3;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwujomej,V;PRS;1;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwujomy,V;PRS;1;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwujośo,V;PRS;2;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwujoš,V;PRS;2;SG,0.0,9.523809523809525e-06
góńtwowaś,góńtwujotej,V;PRS;2;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwujotej,V;PRS;3;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwujo,V;PRS;3;SG,0.0002,9.523809523809525e-06
góńtwowaś,góńtwujśo,V;IMP;2;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwujtej,V;IMP;2;DU,0.0,9.523809523809525e-06
góńtwowaś,góńtwuju,V;PRS;1;SG,0.0,9.523809523809525e-06
góńtwowaś,góńtwuju,V;PRS;3;PL,0.0,9.523809523809525e-06
góńtwowaś,góńtwuj,V;IMP;2;SG,0.0,9.523809523809525e-06
granicowaś,granicowachmej,V;PST;1;DU,0.0,7.142857142857143e-05
granicowaś,granicowachmy,V;PST;1;PL,0.0,7.142857142857143e-05
granicowaś,granicowachu,V;PST;3;PL,0.0,7.142857142857143e-05
granicowaś,granicowach,V;PST;1;SG,0.0,7.142857142857143e-05
granicowaś,granicowašćo,V;PST;2;PL,0.0,7.142857142857143e-05
granicowaś,granicowašo,V;PST;2;SG,0.0,7.142857142857143e-05
granicowaś,granicowašo,V;PST;3;SG,0.0,7.142857142857143e-05
granicowaś,granicowaštej,V;PST;2;DU,0.0,7.142857142857143e-05
granicowaś,granicowaštej,V;PST;3;DU,0.0,7.142857142857143e-05
granicowaś,granicujomej,V;PRS;1;DU,0.0,7.142857142857143e-05
granicowaś,granicujomy,V;PRS;1;PL,0.0,7.142857142857143e-05
granicowaś,granicujośo,V;PRS;2;PL,0.0,7.142857142857143e-05
granicowaś,granicujoš,V;PRS;2;SG,0.0,7.142857142857143e-05
granicowaś,granicujotej,V;PRS;2;DU,0.0,7.142857142857143e-05
granicowaś,granicujotej,V;PRS;3;DU,0.0,7.142857142857143e-05
granicowaś,granicujo,V;PRS;3;SG,0.0013,7.142857142857143e-05
granicowaś,granicujśo,V;IMP;2;PL,0.0,7.142857142857143e-05
granicowaś,granicujtej,V;IMP;2;DU,0.0,7.142857142857143e-05
granicowaś,granicuju,V;PRS;1;SG,0.0001,7.142857142857143e-05
granicowaś,granicuju,V;PRS;3;PL,0.0001,7.142857142857143e-05
granicowaś,granicuj,V;IMP;2;SG,0.0,7.142857142857143e-05
graś,grajachmej,V;PST;1;DU,0.0,8.571428571428571e-05
graś,grajachmy,V;PST;1;PL,0.0,8.571428571428571e-05
graś,grajachu,V;PST;3;PL,0.0,8.571428571428571e-05
graś,grajach,V;PST;1;SG,0.0,8.571428571428571e-05
graś,grajašćo,V;PST;2;PL,0.0,8.571428571428571e-05
graś,grajašo,V;PST;2;SG,0.0,8.571428571428571e-05
graś,grajašo,V;PST;3;SG,0.0,8.571428571428571e-05
graś,grajaštej,V;PST;2;DU,0.0,8.571428571428571e-05
graś,grajaštej,V;PST;3;DU,0.0,8.571428571428571e-05
graś,grajomej,V;PRS;1;DU,0.0,8.571428571428571e-05
graś,grajomy,V;PRS;1;PL,0.0,8.571428571428571e-05
graś,grajośo,V;PRS;2;PL,0.0,8.571428571428571e-05
graś,grajoš,V;PRS;2;SG,0.0001,8.571428571428571e-05
graś,grajotej,V;PRS;2;DU,0.0002,8.571428571428571e-05
graś,grajotej,V;PRS;3;DU,0.0002,8.571428571428571e-05
graś,grajo,V;PRS;3;SG,0.0003,8.571428571428571e-05
graś,grajśo,V;IMP;2;PL,0.0,8.571428571428571e-05
graś,grajtej,V;IMP;2;DU,0.0,8.571428571428571e-05
graś,graju,V;PRS;1;SG,0.0005,8.571428571428571e-05
graś,graju,V;PRS;3;PL,0.0005,8.571428571428571e-05
graś,graj,V;IMP;2;SG,0.0,8.571428571428571e-05
jěsć,jěmej,V;PRS;1;DU,0.0,6.19047619047619e-05
jěsć,jěm,V;PRS;1;SG,0.0002,6.19047619047619e-05
jěsć,jěmy,V;PRS;1;PL,0.0001,6.19047619047619e-05
jěsć,jěsćo,V;PRS;2;PL,0.0,6.19047619047619e-05
jěsć,jěstej,V;PRS;2;DU,0.0,6.19047619047619e-05
jěsć,jěstej,V;PRS;3;DU,0.0,6.19047619047619e-05
jěsć,jěš,V;PRS;2;SG,0.0,6.19047619047619e-05
jěsć,jě,V;PRS;3;SG,0.0003,6.19047619047619e-05
jěsć,jězćo,V;IMP;2;PL,0.0,6.19047619047619e-05
jěsć,jěźechmej,V;PST;1;DU,0.0,6.19047619047619e-05
jěsć,jěźechmy,V;PST;1;PL,0.0,6.19047619047619e-05
jěsć,jěźechu,V;PST;3;PL,0.0,6.19047619047619e-05
jěsć,jěźech,V;PST;1;SG,0.0,6.19047619047619e-05
jěsć,jěźešćo,V;PST;2;PL,0.0,6.19047619047619e-05
jěsć,jěźešo,V;PST;2;SG,0.0,6.19047619047619e-05
jěsć,jěźešo,V;PST;3;SG,0.0,6.19047619047619e-05
jěsć,jěźeštej,V;PST;2;DU,0.0,6.19047619047619e-05
jěsć,jěźeštej,V;PST;3;DU,0.0,6.19047619047619e-05
jěsć,jěźe,V;PRS;3;PL,0.0007,6.19047619047619e-05
jěsć,jěztej,V;IMP;2;DU,0.0,6.19047619047619e-05
jěsć,jěz,V;IMP;2;SG,0.0,6.19047619047619e-05
kidaś,kidachmej,V;PST;1;DU,0.0,0.0
kidaś,kidachmy,V;PST;1;PL,0.0,0.0
kidaś,kidachu,V;PST;3;PL,0.0,0.0
kidaś,kidach,V;PST;1;SG,0.0,0.0
kidaś,kidajśo,V;IMP;2;PL,0.0,0.0
kidaś,kidajtej,V;IMP;2;DU,0.0,0.0
kidaś,kidaju,V;PRS;3;PL,0.0,0.0
kidaś,kidaj,V;IMP;2;SG,0.0,0.0
kidaś,kidamej,V;PRS;1;DU,0.0,0.0
kidaś,kidam,V;PRS;1;SG,0.0,0.0
kidaś,kidamy,V;PRS;1;PL,0.0,0.0
kidaś,kidašćo,V;PST;2;PL,0.0,0.0
kidaś,kidaśo,V;PRS;2;PL,0.0,0.0
kidaś,kidašo,V;PST;2;SG,0.0,0.0
kidaś,kidašo,V;PST;3;SG,0.0,0.0
kidaś,kidaštej,V;PST;2;DU,0.0,0.0
kidaś,kidaštej,V;PST;3;DU,0.0,0.0
kidaś,kidaš,V;PRS;2;SG,0.0,0.0
kidaś,kidatej,V;PRS;2;DU,0.0,0.0
kidaś,kidatej,V;PRS;3;DU,0.0,0.0
kidaś,kida,V;PRS;3;SG,0.0,0.0
kjarmiś,kjarmimej,V;PRS;1;DU,0.0,0.0
kjarmiś,kjarmim,V;PRS;1;SG,0.0,0.0
kjarmiś,kjarmimy,V;PRS;1;PL,0.0,0.0
kjarmiś,kjarmiśo,V;PRS;2;PL,0.0,0.0
kjarmiś,kjarmiš,V;PRS;2;SG,0.0,0.0
kjarmiś,kjarmitej,V;PRS;2;DU,0.0,0.0
kjarmiś,kjarmitej,V;PRS;3;DU,0.0,0.0
kjarmiś,kjarmi,V;PRS;3;SG,0.0,0.0
kjarmiś,kjarmjachmej,V;PST;1;DU,0.0,0.0
kjarmiś,kjarmjachmy,V;PST;1;PL,0.0,0.0
kjarmiś,kjarmjachu,V;PST;3;PL,0.0,0.0
kjarmiś,kjarmjach,V;PST;1;SG,0.0,0.0
kjarmiś,kjarmjašćo,V;PST;2;PL,0.0,0.0
kjarmiś,kjarmjašo,V;PST;2;SG,0.0,0.0
kjarmiś,kjarmjašo,V;PST;3;SG,0.0,0.0
kjarmiś,kjarmjaštej,V;PST;2;DU,0.0,0.0
kjarmiś,kjarmjaštej,V;PST;3;DU,0.0,0.0
kjarmiś,kjarmje,V;PRS;3;PL,0.0,0.0
kjarmiś,kjarmśo,V;IMP;2;PL,0.0,0.0
kjarmiś,kjarmtej,V;IMP;2;DU,0.0,0.0
kjarmiś,kjarm,V;IMP;2;SG,0.0,0.0
klěcaś,klěcachmej,V;PST;1;DU,0.0,0.0
klěcaś,klěcachmy,V;PST;1;PL,0.0,0.0
klěcaś,klěcachu,V;PST;3;PL,0.0,0.0
klěcaś,klěcach,V;PST;1;SG,0.0,0.0
klěcaś,klěcašćo,V;PST;2;PL,0.0,0.0
klěcaś,klěcašo,V;PST;2;SG,0.0,0.0
klěcaś,klěcašo,V;PST;3;SG,0.0,0.0
klěcaś,klěcaštej,V;PST;2;DU,0.0,0.0
klěcaś,klěcaštej,V;PST;3;DU,0.0,0.0
klěcaś,klěcomej,V;PRS;1;DU,0.0,0.0
klěcaś,klěcomy,V;PRS;1;PL,0.0,0.0
klěcaś,klěcośo,V;PRS;2;PL,0.0,0.0
klěcaś,klěcoš,V;PRS;2;SG,0.0,0.0
klěcaś,klěcotej,V;PRS;2;DU,0.0,0.0
klěcaś,klěcotej,V;PRS;3;DU,0.0,0.0
klěcaś,klěco,V;PRS;3;SG,0.0,0.0
klěcaś,klěcśo,V;IMP;2;PL,0.0,0.0
klěcaś,klěctej,V;IMP;2;DU,0.0,0.0
klěcaś,klěcu,V;PRS;1;SG,0.0,0.0
klěcaś,klěcu,V;PRS;3;PL,0.0,0.0
klěcaś,klěc,V;IMP;2;SG,0.0,0.0
klěkaś,klěkachmej,V;PST;1;DU,0.0,0.0
klěkaś,klěkachmy,V;PST;1;PL,0.0,0.0
klěkaś,klěkachu,V;PST;3;PL,0.0,0.0
klěkaś,klěkach,V;PST;1;SG,0.0,0.0
klěkaś,klěkajśo,V;IMP;2;PL,0.0,0.0
klěkaś,klěkajtej,V;IMP;2;DU,0.0,0.0
klěkaś,klěkaju,V;PRS;3;PL,0.0,0.0
klěkaś,klěkaj,V;IMP;2;SG,0.0,0.0
klěkaś,klěkamej,V;PRS;1;DU,0.0,0.0
klěkaś,klěkam,V;PRS;1;SG,0.0,0.0
klěkaś,klěkamy,V;PRS;1;PL,0.0,0.0
klěkaś,klěkašćo,V;PST;2;PL,0.0,0.0
klěkaś,klěkaśo,V;PRS;2;PL,0.0,0.0
klěkaś,klěkašo,V;PST;2;SG,0.0,0.0
klěkaś,klěkašo,V;PST;3;SG,0.0,0.0
klěkaś,klěkaštej,V;PST;2;DU,0.0,0.0
klěkaś,klěkaštej,V;PST;3;DU,0.0,0.0
klěkaś,klěkaš,V;PRS;2;SG,0.0,0.0
klěkaś,klěkatej,V;PRS;2;DU,0.0,0.0
klěkaś,klěkatej,V;PRS;3;DU,0.0,0.0
klěkaś,klěka,V;PRS;3;SG,0.0,0.0
klěś,klějachmej,V;PST;1;DU,0.0,9.523809523809525e-06
klěś,klějachmy,V;PST;1;PL,0.0,9.523809523809525e-06
klěś,klějachu,V;PST;3;PL,0.0,9.523809523809525e-06
klěś,klějach,V;PST;1;SG,0.0,9.523809523809525e-06
klěś,klějašćo,V;PST;2;PL,0.0,9.523809523809525e-06
klěś,klějašo,V;PST;2;SG,0.0,9.523809523809525e-06
klěś,klějašo,V;PST;3;SG,0.0,9.523809523809525e-06
klěś,klějaštej,V;PST;2;DU,0.0,9.523809523809525e-06
klěś,klějaštej,V;PST;3;DU,0.0,9.523809523809525e-06
klěś,klějomej,V;PRS;1;DU,0.0,9.523809523809525e-06
klěś,klějomy,V;PRS;1;PL,0.0,9.523809523809525e-06
klěś,klějośo,V;PRS;2;PL,0.0,9.523809523809525e-06
klěś,klějoš,V;PRS;2;SG,0.0,9.523809523809525e-06
klěś,klějotej,V;PRS;2;DU,0.0,9.523809523809525e-06
klěś,klějotej,V;PRS;3;DU,0.0,9.523809523809525e-06
klěś,klějo,V;PRS;3;SG,0.0,9.523809523809525e-06
klěś,klějśo,V;IMP;2;PL,0.0,9.523809523809525e-06
klěś,klějtej,V;IMP;2;DU,0.0,9.523809523809525e-06
klěś,klěju,V;PRS;1;SG,0.0001,9.523809523809525e-06
klěś,klěju,V;PRS;3;PL,0.0001,9.523809523809525e-06
klěś,klěj,V;IMP;2;SG,0.0,9.523809523809525e-06
kłojś,kłojachmej,V;PST;1;DU,0.0,0.0
kłojś,kłojachmy,V;PST;1;PL,0.0,0.0
kłojś,kłojachu,V;PST;3;PL,0.0,0.0
kłojś,kłojach,V;PST;1;SG,0.0,0.0
kłojś,kłojašćo,V;PST;2;PL,0.0,0.0
kłojś,kłojašo,V;PST;2;SG,0.0,0.0
kłojś,kłojašo,V;PST;3;SG,0.0,0.0
kłojś,kłojaštej,V;PST;2;DU,0.0,0.0
kłojś,kłojaštej,V;PST;3;DU,0.0,0.0
kłojś,kłoje,V;PRS;3;PL,0.0,0.0
kłojś,kłojmej,V;PRS;1;DU,0.0,0.0
kłojś,kłojm,V;PRS;1;SG,0.0,0.0
kłojś,kłojmy,V;PRS;1;PL,0.0,0.0
kłojś,kłojśo,V;IMP;2;PL,0.0,0.0
kłojś,kłojśo,V;PRS;2;PL,0.0,0.0
kłojś,kłojš,V;PRS;2;SG,0.0,0.0
kłojś,kłojtej,V;IMP;2;DU,0.0,0.0
kłojś,kłojtej,V;PRS;2;DU,0.0,0.0
kłojś,kłojtej,V;PRS;3;DU,0.0,0.0
kłojś,kłoj,V;IMP;2;SG,0.0,0.0
kłojś,kłoj,V;PRS;3;SG,0.0,0.0
kóńcowaś,kóńcowachmej,V;PST;1;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcowachmy,V;PST;1;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcowachu,V;PST;3;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcowach,V;PST;1;SG,0.0,9.523809523809525e-06
kóńcowaś,kóńcowašćo,V;PST;2;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcowašo,V;PST;2;SG,0.0,9.523809523809525e-06
kóńcowaś,kóńcowašo,V;PST;3;SG,0.0,9.523809523809525e-06
kóńcowaś,kóńcowaštej,V;PST;2;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcowaštej,V;PST;3;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcujomej,V;PRS;1;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcujomy,V;PRS;1;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcujośo,V;PRS;2;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcujoš,V;PRS;2;SG,0.0,9.523809523809525e-06
kóńcowaś,kóńcujotej,V;PRS;2;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcujotej,V;PRS;3;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcujo,V;PRS;3;SG,0.0,9.523809523809525e-06
kóńcowaś,kóńcujśo,V;IMP;2;PL,0.0,9.523809523809525e-06
kóńcowaś,kóńcujtej,V;IMP;2;DU,0.0,9.523809523809525e-06
kóńcowaś,kóńcuju,V;PRS;1;SG,0.0001,9.523809523809525e-06
kóńcowaś,kóńcuju,V;PRS;3;PL,0.0001,9.523809523809525e-06
kóńcowaś,kóńcuj,V;IMP;2;SG,0.0,9.523809523809525e-06
kšajaś,kšajachmej,V;PST;1;DU,0.0,0.0
kšajaś,kšajachmy,V;PST;1;PL,0.0,0.0
kšajaś,kšajachu,V;PST;3;PL,0.0,0.0
kšajaś,kšajach,V;PST;1;SG,0.0,0.0
kšajaś,kšajašćo,V;PST;2;PL,0.0,0.0
kšajaś,kšajašo,V;PST;2;SG,0.0,0.0
kšajaś,kšajašo,V;PST;3;SG,0.0,0.0
kšajaś,kšajaštej,V;PST;2;DU,0.0,0.0
kšajaś,kšajaštej,V;PST;3;DU,0.0,0.0
kšajaś,kšajomej,V;PRS;1;DU,0.0,0.0
kšajaś,kšajomy,V;PRS;1;PL,0.0,0.0
kšajaś,kšajośo,V;PRS;2;PL,0.0,0.0
kšajaś,kšajoš,V;PRS;2;SG,0.0,0.0
kšajaś,kšajotej,V;PRS;2;DU,0.0,0.0
kšajaś,kšajotej,V;PRS;3;DU,0.0,0.0
kšajaś,kšajo,V;PRS;3;SG,0.0,0.0
kšajaś,kšajśo,V;IMP;2;PL,0.0,0.0
kšajaś,kšajtej,V;IMP;2;DU,0.0,0.0
kšajaś,kšaju,V;PRS;1;SG,0.0,0.0
kšajaś,kšaju,V;PRS;3;PL,0.0,0.0
kšajaś,kšaj,V;IMP;2;SG,0.0,0.0
kšyś,kšyjachmej,V;PST;1;DU,0.0,4.761904761904762e-06
kšyś,kšyjachmy,V;PST;1;PL,0.0,4.761904761904762e-06
kšyś,kšyjachu,V;PST;3;PL,0.0,4.761904761904762e-06
kšyś,kšyjach,V;PST;1;SG,0.0,4.761904761904762e-06
kšyś,kšyjašćo,V;PST;2;PL,0.0,4.761904761904762e-06
kšyś,kšyjašo,V;PST;2;SG,0.0,4.761904761904762e-06
kšyś,kšyjašo,V;PST;3;SG,0.0,4.761904761904762e-06
kšyś,kšyjaštej,V;PST;2;DU,0.0,4.761904761904762e-06
kšyś,kšyjaštej,V;PST;3;DU,0.0,4.761904761904762e-06
kšyś,kšyjomej,V;PRS;1;DU,0.0,4.761904761904762e-06
kšyś,kšyjomy,V;PRS;1;PL,0.0,4.761904761904762e-06
kšyś,kšyjośo,V;PRS;2;PL,0.0,4.761904761904762e-06
kšyś,kšyjoš,V;PRS;2;SG,0.0,4.761904761904762e-06
kšyś,kšyjotej,V;PRS;2;DU,0.0,4.761904761904762e-06
kšyś,kšyjotej,V;PRS;3;DU,0.0,4.761904761904762e-06
kšyś,kšyjo,V;PRS;3;SG,0.0001,4.761904761904762e-06
kšyś,kšyjśo,V;IMP;2;PL,0.0,4.761904761904762e-06
kšyś,kšyjtej,V;IMP;2;DU,0.0,4.761904761904762e-06
kšyś,kšyju,V;PRS;1;SG,0.0,4.761904761904762e-06
kšyś,kšyju,V;PRS;3;PL,0.0,4.761904761904762e-06
kšyś,kšyj,V;IMP;2;SG,0.0,4.761904761904762e-06
kusaś,kusachmej,V;PST;1;DU,0.0,9.523809523809525e-06
kusaś,kusachmy,V;PST;1;PL,0.0,9.523809523809525e-06
kusaś,kusachu,V;PST;3;PL,0.0,9.523809523809525e-06
kusaś,kusach,V;PST;1;SG,0.0,9.523809523809525e-06
kusaś,kusajśo,V;IMP;2;PL,0.0,9.523809523809525e-06
kusaś,kusajtej,V;IMP;2;DU,0.0,9.523809523809525e-06
kusaś,kusaju,V;PRS;3;PL,0.0001,9.523809523809525e-06
kusaś,kusaj,V;IMP;2;SG,0.0,9.523809523809525e-06
kusaś,kusamej,V;PRS;1;DU,0.0,9.523809523809525e-06
kusaś,kusam,V;PRS;1;SG,0.0,9.523809523809525e-06
kusaś,kusamy,V;PRS;1;PL,0.0,9.523809523809525e-06
kusaś,kusašćo,V;PST;2;PL,0.0,9.523809523809525e-06
kusaś,kusaśo,V;PRS;2;PL,0.0,9.523809523809525e-06
kusaś,kusašo,V;PST;2;SG,0.0,9.523809523809525e-06
kusaś,kusašo,V;PST;3;SG,0.0,9.523809523809525e-06
kusaś,kusaštej,V;PST;2;DU,0.0,9.523809523809525e-06
kusaś,kusaštej,V;PST;3;DU,0.0,9.523809523809525e-06
kusaś,kusaš,V;PRS;2;SG,0.0,9.523809523809525e-06
kusaś,kusatej,V;PRS;2;DU,0.0,9.523809523809525e-06
kusaś,kusatej,V;PRS;3;DU,0.0,9.523809523809525e-06
kusaś,kusa,V;PRS;3;SG,0.0001,9.523809523809525e-06
lažaś,lažachmej,V;PST;1;DU,0.0,0.00048095238095238095
lažaś,lažachmy,V;PST;1;PL,0.0,0.00048095238095238095
lažaś,lažachu,V;PST;3;PL,0.0,0.00048095238095238095
lažaś,lažach,V;PST;1;SG,0.0,0.00048095238095238095
lažaś,lažašćo,V;PST;2;PL,0.0,0.00048095238095238095
lažaś,lažašo,V;PST;2;SG,0.0,0.00048095238095238095
lažaś,lažašo,V;PST;3;SG,0.0,0.00048095238095238095
lažaś,lažaštej,V;PST;2;DU,0.0,0.00048095238095238095
lažaś,lažaštej,V;PST;3;DU,0.0,0.00048095238095238095
lažaś,lažćo,V;IMP;2;PL,0.0,0.00048095238095238095
lažaś,laže,V;PRS;3;PL,0.0019,0.00048095238095238095
lažaś,lažtej,V;IMP;2;DU,0.0,0.00048095238095238095
lažaś,laž,V;IMP;2;SG,0.0,0.00048095238095238095
lažaś,lažymej,V;PRS;1;DU,0.0,0.00048095238095238095
