lemma,form,paradigm_slot,form_freq,lemma_freq,form_freq,lemma_freq
barsiis,ni barsiisttii,"V;FEM;SG;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
barsiis,ni barsiistaa,"V;MASC;SG;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
barsiis,ni barsiisnnaa,"V;PL;1;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
barsiis,ni barsiisttuu,"V;PL;2;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
barsiis,ni barsiistanii,"V;PL;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
beek,beekuu,"V;NFIN
",0.0012,8.181818181818182e-05,0.0012,8.181818181818182e-05
beek,beekaa jiraa,"V;SG;1;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jirtaa,"V;SG;2;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jirtii,"V;FEM;SG;3;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jiraa,"V;MASC;SG;3;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jiraa,"V;PL;1;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jirtuu,"V;PL;2;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekaa jiranii,"V;PL;3;PRS
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekdhee,"V;SG;1;PST
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekttee,"V;SG;2;PST
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beekttee,"V;FEM;SG;3;PST
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beektee,"V;MASC;SG;3;PST
",0.0005,8.181818181818182e-05,0.0005,8.181818181818182e-05
beek,beeknee,"V;PL;1;PST
",0.0001,8.181818181818182e-05,0.0001,8.181818181818182e-05
beek,beekttanii,"V;PL;2;PST
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,beektanii,"V;PL;3;PST
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beekdhaa,"V;SG;1;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beekttaa,"V;SG;2;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beekttii,"V;FEM;SG;3;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beektaa,"V;MASC;SG;3;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beeknnaa,"V;PL;1;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beekttuu,"V;PL;2;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
beek,ni beektanii,"V;PL;3;FUT
",0.0,8.181818181818182e-05,0.0,8.181818181818182e-05
bilbil,bilbiluu,"V;NFIN
",0.0003,1.3636363636363635e-05,0.0003,1.3636363636363635e-05
bilbil,bilbilaa jiraa,"V;SG;1;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jirtaa,"V;SG;2;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jirtii,"V;FEM;SG;3;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jiraa,"V;MASC;SG;3;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jiraa,"V;PL;1;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jirtuu,"V;PL;2;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilaa jiranii,"V;PL;3;PRS
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbildhee,"V;SG;1;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilttee,"V;SG;2;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilttee,"V;FEM;SG;3;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbiltee,"V;MASC;SG;3;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilnee,"V;PL;1;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbilttanii,"V;PL;2;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,bilbiltanii,"V;PL;3;PST
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbildhaa,"V;SG;1;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbilttaa,"V;SG;2;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbilttii,"V;FEM;SG;3;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbiltaa,"V;MASC;SG;3;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbilnnaa,"V;PL;1;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbilttuu,"V;PL;2;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilbil,ni bilbiltanii,"V;PL;3;FUT
",0.0,1.3636363636363635e-05,0.0,1.3636363636363635e-05
bilcheess,bilcheessuu,"V;NFIN
",0.0001,4.5454545454545455e-06,0.0001,4.5454545454545455e-06
bilcheess,bilcheessaa jiraa,"V;SG;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jirtaa,"V;SG;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jirtii,"V;FEM;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jiraa,"V;MASC;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jiraa,"V;PL;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jirtuu,"V;PL;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessaa jiranii,"V;PL;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessdhee,"V;SG;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessttee,"V;SG;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessttee,"V;FEM;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheesstee,"V;MASC;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessnee,"V;PL;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheessttanii,"V;PL;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,bilcheesstanii,"V;PL;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheessdhaa,"V;SG;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheessttaa,"V;SG;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheessttii,"V;FEM;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheesstaa,"V;MASC;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheessnnaa,"V;PL;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheessttuu,"V;PL;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bilcheess,ni bilcheesstanii,"V;PL;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bituu,"V;NFIN
",0.0001,4.5454545454545455e-06,0.0001,4.5454545454545455e-06
bit,bitaa jiraa,"V;SG;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jirtaa,"V;SG;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jirtii,"V;FEM;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jiraa,"V;MASC;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jiraa,"V;PL;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jirtuu,"V;PL;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitaa jiranii,"V;PL;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitdhee,"V;SG;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitttee,"V;SG;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitttee,"V;FEM;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bittee,"V;MASC;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitnee,"V;PL;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bitttanii,"V;PL;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,bittanii,"V;PL;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bitdhaa,"V;SG;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bitttaa,"V;SG;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bitttii,"V;FEM;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bittaa,"V;MASC;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bitnnaa,"V;PL;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bitttuu,"V;PL;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
bit,ni bittanii,"V;PL;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'uu,"V;NFIN
",0.0001,4.5454545454545455e-06,0.0001,4.5454545454545455e-06
boo',boo'aa jiraa,"V;SG;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jirtaa,"V;SG;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jirtii,"V;FEM;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jiraa,"V;MASC;SG;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jiraa,"V;PL;1;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jirtuu,"V;PL;2;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'aa jiranii,"V;PL;3;PRS
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'dhee,"V;SG;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'ttee,"V;SG;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'ttee,"V;FEM;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'tee,"V;MASC;SG;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'nee,"V;PL;1;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'ttanii,"V;PL;2;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',boo'tanii,"V;PL;3;PST
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'dhaa,"V;SG;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'ttaa,"V;SG;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'ttii,"V;FEM;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'taa,"V;MASC;SG;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'nnaa,"V;PL;1;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'ttuu,"V;PL;2;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
boo',ni boo'tanii,"V;PL;3;FUT
",0.0,4.5454545454545455e-06,0.0,4.5454545454545455e-06
ciniin,ciniinuu,"V;NFIN
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniinaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
ciniin,ciniindhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
ciniin,ciniinttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
ciniin,ciniinttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
ciniin,ciniintee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
ciniin,ciniinnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
ciniin,ciniinttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
ciniin,ciniintanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
ciniin,ni ciniindhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniinttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniinttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniintaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniinnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniinttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
ciniin,ni ciniintanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
cuqaas,cuqaasuu,"V;NFIN
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
cuqaas,cuqaasdhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaasttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaasttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaastee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaasnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaasttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
cuqaas,cuqaastanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaasdhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaasttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaasttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaastaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaasnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaasttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
cuqaas,ni cuqaastanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
cuuf,cuufuu,"V;NFIN
",0.0,0.0,0.0,0.0
cuuf,cuufaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
cuuf,cuufdhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
cuuf,cuufttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
cuuf,cuufttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
cuuf,cuuftee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
cuuf,cuufnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
cuuf,cuufttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
cuuf,cuuftanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
cuuf,ni cuufdhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuufttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuufttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuuftaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuufnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuufttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
cuuf,ni cuuftanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dachaasu,dachaasu,"V;NFIN
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasuaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dachaasu,dachaasudhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasuttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasuttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasutee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasunee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasuttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dachaasu,dachaasutanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasudhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasuttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasuttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasutaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasunnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasuttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dachaasu,ni dachaasutanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dalagaa,dalagaa,"V;NFIN
",0.0007,3.181818181818182e-05,0.0007,3.181818181818182e-05
dalagaa,dalagaaaa jiraa,"V;SG;1;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jirtaa,"V;SG;2;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jirtii,"V;FEM;SG;3;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jiraa,"V;MASC;SG;3;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jiraa,"V;PL;1;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jirtuu,"V;PL;2;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaaaa jiranii,"V;PL;3;PRS
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaadhee,"V;SG;1;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaattee,"V;SG;2;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaattee,"V;FEM;SG;3;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaatee,"V;MASC;SG;3;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaanee,"V;PL;1;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaattanii,"V;PL;2;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,dalagaatanii,"V;PL;3;PST
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaadhaa,"V;SG;1;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaattaa,"V;SG;2;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaattii,"V;FEM;SG;3;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaataa,"V;MASC;SG;3;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaannaa,"V;PL;1;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaattuu,"V;PL;2;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
dalagaa,ni dalagaatanii,"V;PL;3;FUT
",0.0,3.181818181818182e-05,0.0,3.181818181818182e-05
darba,darbachuu,"V;NFIN
",0.0002,9.090909090909091e-06,0.0002,9.090909090909091e-06
darba,darbachaa jiraa,"V;SG;1;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jirtaa,"V;SG;2;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jirtii,"V;FEM;SG;3;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jiraa,"V;MASC;SG;3;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jiraa,"V;PL;1;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jirtuu,"V;PL;2;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbachaa jiranii,"V;PL;3;PRS
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbadhee,"V;SG;1;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbattee,"V;SG;2;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbattee,"V;FEM;SG;3;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbatee,"V;MASC;SG;3;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbanee,"V;PL;1;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbattanii,"V;PL;2;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,darbatanii,"V;PL;3;PST
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbadhaa,"V;SG;1;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbattaa,"V;SG;2;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbattii,"V;FEM;SG;3;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbataa,"V;MASC;SG;3;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbannaa,"V;PL;1;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbattuu,"V;PL;2;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
darba,ni darbatanii,"V;PL;3;FUT
",0.0,9.090909090909091e-06,0.0,9.090909090909091e-06
deemaa,deemaa,"V;NFIN
",0.0017,7.727272727272727e-05,0.0017,7.727272727272727e-05
deemaa,deemaaaa jiraa,"V;SG;1;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jirtaa,"V;SG;2;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jirtii,"V;FEM;SG;3;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jiraa,"V;MASC;SG;3;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jiraa,"V;PL;1;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jirtuu,"V;PL;2;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaaaa jiranii,"V;PL;3;PRS
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaadhee,"V;SG;1;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaattee,"V;SG;2;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaattee,"V;FEM;SG;3;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaatee,"V;MASC;SG;3;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaanee,"V;PL;1;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaattanii,"V;PL;2;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,deemaatanii,"V;PL;3;PST
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
