min,max,median,mean,var,lang,pos,num
0.6597938144329897,1,0.9186003683241253,0.9217123128443527,0.0038735035096091794,tur,-n-,2000
0.6716417910447762,1,0.8693283582089553,0.8822409188791457,0.008535328739063045,tur,-n-,500
0.6700100300902708,1,0.926009530975671,0.9308552327219765,0.003047462057214049,tur,-n-,5000
0.7210884353741497,1,0.95578231292517,0.9331144362506908,0.004285088381783065,tur,-v-,1000
0.56,1,0.915,0.8924649859943977,0.009152341374956035,tur,-v-,200
0.71,1,0.952,0.928952380952381,0.00459477383703674,tur,-v-,500
0.5289532293986637,1,0.8203563474387527,0.7989188499664617,0.017412653523607505,ukr,-n-,1000
0.436046511627907,1,0.74,0.7350089445438283,0.023185675467631967,ukr,-n-,200
0.5432300163132137,1,0.8344886864472693,0.8066383687999211,0.016579091309559684,ukr,-n-,2000
0.47,1,0.8073950591766492,0.7802901227838472,0.018942080526368574,ukr,-n-,500
0.46825396825396826,0.9920634920634921,0.9087301587301587,0.8341269841269842,0.03184482369946029,urd,-n-,200
0.7889447236180904,1,0.9860064935064935,0.9600669175158205,0.0023418140143875135,vec,-v-,200
0.7950819672131147,1,0.9917808219178083,0.966718584912475,0.002131414386672876,vec,-v-,500
0.2710843373493976,1,0.8889300165012771,0.8826130036091835,0.011385983367968469,xcl,-adj-,1000
0.20168067226890757,1,0.8151260504201681,0.8253283861537635,0.015797754575790607,xcl,-adj-,200
0.25193798449612403,1,0.87774353226860935,0.8757820688438509,0.011566329545089116,xcl,-adj-,500
0.264,0.9851714550509731,0.8547561339045622,0.8242144223411167,0.026962499305817855,xcl,-n-,2000
0.5626702997275205,1,0.9024822695035462,0.9135509424421897,0.006638846031395607,xcl,-v-,1000
0.38,1,0.8395061728395061,0.8663029090330977,0.013586656605061906,xcl,-v-,200
0.5644171779141104,1,0.8997995991983968,0.9102388465953388,0.006811000708334787,xcl,-v-,500
0.9189723320158103,1,0.9772727272727273,0.9731886656635821,5.486116741163716e-4,yid,-adj-,1000
0.9,1,0.9524999999999999,0.9551666666666667,0.001038764367816091,yid,-adj-,200
0.9158316633266533,1,0.9799599198396793,0.972010955243821,6.158499581523164e-4,yid,-adj-,500
0.7448979591836735,1,0.9086270871985158,0.8995855384943684,0.004589330759638695,yid,-v-,200
0.7849829351535836,1,0.9100346020761245,0.8999805895088777,0.0035570531434933514,yid,-v-,500
0.42758620689655175,1,0.8178790741615494,0.8675802629047868,0.01630895569677331,zul,-n-,200
0.5290322580645161,1,0.8387096774193549,0.88547406294596,0.012165005526031896,zul,-n-,500
0.8937875751503006,0.9960079840319361,0.9411507455093335,0.9538582041218913,8.72547505490306e-4,eng,-V-,1000
0.805,0.9900497512437811,0.9170731707317074,0.9246046196053959,0.0021184384499196283,eng,-V-,200
0.9129574678536103,0.9970044932601099,0.9549950544015826,0.9633229773826255,5.596416698512682e-4,eng,-V-,2000
0.854,1,0.9503494903594307,0.954386695698823,0.0012104895238203616,eng,-V-,500
0.9443443443443443,0.9984012789768185,0.9599762234991084,0.9697400655370818,3.9161169491803445e-4,eng,-V-,5000
0.5,1,0.929,0.9290039215686274,0.003525470365156654,fre,-V-,1000
0.17,1,0.9,0.8989941176470588,0.008625498199986153,fre,-V-,200
0.624,1,0.9445,0.9437945098039215,0.0024806419470919006,fre,-V-,2000
0.474,1,0.904,0.9092972549019608,0.0057114400473849795,fre,-V-,500
0.684,1,0.9649,0.9590210196078431,0.0018095730064138955,fre,-V-,5000
0.7890625,1,0.94972067039106145,0.9294268481548759,0.0043798784755724575,hun,-N-,1000
0.5977653631284916,1,0.9217877094972067,0.8660059692711208,0.01633011153226664,hun,-N-,200
0.8207547169811321,1,0.9683684794672586,0.942777996035139,0.0032842588113127682,hun,-N-,2000
0.732,1,0.9497816593886463,0.9190772659100137,0.006140478798208108,hun,-N-,500
0.8606831882116543,1,0.9732202633340772,0.9565974503536588,0.0018897235093082605,hun,-N-,5000
0.573170731707317,1,0.8830075418954633,0.8651492930753375,0.012167009681441817,lat,-N-,1000
0.3604060913705584,1,0.8163265306122449,0.8046494756035024,0.01610384213364061,lat,-N-,200
0.5857002938295789,1,0.8863858961802155,0.8672872745699425,0.011694653799328597,lat,-N-,2000
0.5816326530612245,1,0.8685024315225072,0.8511915002614988,0.011878685251951756,lat,-N-,500
0.6558891454965358,1,0.8026315789473685,0.8628880074141565,0.011039657768266873,lat,-V-,1000
0.4716981132075472,1,0.6894409937888198,0.7715022584325595,0.03095373791753019,lat,-V-,200
0.7598167539267016,1,0.8739710372485967,0.9072892780475471,0.005047161358699121,lat,-V-,2000
0.5347043701799485,1,0.7468671679197995,0.8276582928208226,0.018533491949280324,lat,-V-,500
0.7866621299761823,1,0.898779046868846,0.9227564672408968,0.003564714031410557,lat,-V-,5000
0.5697674418604651,1,0.9305917284620486,0.8925180802987268,0.01470787448561331,lav,-n-,1000
0.3617021276595745,1,0.8984771573604061,0.8572662934750577,0.019369295424348867,lav,-n-,200
0.5904334828101644,1,0.9467270848985725,0.9032128834776909,0.013857998611971033,lav,-n-,2000
0.528023598820059,1,0.9205875483351932,0.8824835328405619,0.01519691898137882,lav,-n-,500
0.6144,1,0.9532057585825028,0.912911789209232,0.012151454123266214,lav,-n-,5000
0.027472527472527472,1,0.2800214592274678,0.3670716872060155,0.060548550000513256,nav,-V-,1000
0.027586206896551724,0.9966666666666667,0.3436359776565962,0.41754487859990846,0.06126494996018869,nav,-V-,2000
0.029885057471264367,1,0.25686929465327507,0.3394281834809428,0.051868551072049095,nav,-V-,500
0.775,1,0.984,0.9381300085251492,0.0054006712203793755,por,-V-,1000
0.605,1,0.955,0.8875319693094629,0.014660982776508968,por,-V-,200
0.8276553106212425,1,0.9854709418837675,0.957146817078317,0.0026038258681140747,por,-V-,2000
0.69,1,0.982,0.9232838874680307,0.008064167525451412,por,-V-,500
0.5861723446893787,0.9939516129032258,0.8766349405960174,0.8585891876926615,0.008677778373799447,rus,-N-,1000
0.47474747474747475,1,0.8030372798939069,0.7945954548309387,0.014342497370178078,rus,-N-,200
0.47858942065491183,0.9869149471565174,0.8921078921078921,0.8650227242480082,0.009076850602693256,rus,-N-,2000
0.3474747474747475,0.9878542510121457,0.8343427582604153,0.8169656837355505,0.012400057645367975,rus,-N-,500
0.49477701888308556,0.9915611814345991,0.9179629738934132,0.8877444089905315,0.007524393420863517,rus,-N-,5000
0.06372549019607843,0.8676470588235294,0.32346153846153847,0.3314935223942474,0.030350339098090724,yai,-V-,200
0.10802469135802469,0.8996865203761756,0.36598934293969754,0.3707250615818666,0.02992499165031046,yai,-V-,500
0.405,0.925,0.5527638190954773,0.5901319095477388,0.03286248271106561,zen,-V-,200
0.375,0.9107142857142857,0.5841836734693877,0.5991614036919115,0.03289509996265549,zen,-V-,500
0.5,1,0.7536231884057971,0.7580130899587711,0.01751918694916227,ara,-v-,200
0.5158227848101266,1,0.8181818181818182,0.8044881723525954,0.015561491465733544,ara,-v-,500
0.5420974889217134,1,0.8320251177394035,0.809106470087704,0.017486279924057133,ara,-v-,1000
0.5354938271604939,1,0.8364197530864198,0.8097904657630678,0.017358181884029617,ara,-v-,2000
