lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
cytaś,cytamej,V;PRS;1;DU,0.0,1.4285714285714284e-05,t͡s ɨ t a m ɛ j
cytaś,cytam,V;PRS;1;SG,0.0,1.4285714285714284e-05,t͡s ɨ t a m
cytaś,cytamy,V;PRS;1;PL,0.0,1.4285714285714284e-05,t͡s ɨ t a m ɨ
cytaś,cytašćo,V;PST;2;PL,0.0,1.4285714285714284e-05,t͡s ɨ t a ɕ t͡ɕ ɔ
cytaś,cytaśo,V;PRS;2;PL,0.0,1.4285714285714284e-05,t͡s ɨ t a ɕ ɔ
cytaś,cytašo,V;PST;2;SG,0.0,1.4285714285714284e-05,t͡s ɨ t a ʃ ɔ
cytaś,cytašo,V;PST;3;SG,0.0,1.4285714285714284e-05,t͡s ɨ t a ʃ ɔ
cytaś,cytaštej,V;PST;2;DU,0.0,1.4285714285714284e-05,t͡s ɨ t a ʃ t ɛ j
cytaś,cytaštej,V;PST;3;DU,0.0,1.4285714285714284e-05,t͡s ɨ t a ʃ t ɛ j
cytaś,cytaš,V;PRS;2;SG,0.0,1.4285714285714284e-05,t͡s ɨ t a ʃ
cytaś,cytatej,V;PRS;2;DU,0.0,1.4285714285714284e-05,t͡s ɨ t a t ɛ j
cytaś,cytatej,V;PRS;3;DU,0.0,1.4285714285714284e-05,t͡s ɨ t a t ɛ j
cytaś,cyta,V;PRS;3;SG,0.0003,1.4285714285714284e-05,t͡s ɨ t a
dawaś,dawachmej,V;PST;1;DU,0.0,3.3333333333333335e-05,d a w a x m ɛ j
dawaś,dawachmy,V;PST;1;PL,0.0,3.3333333333333335e-05,d a w a x m ɨ
dawaś,dawachu,V;PST;3;PL,0.0,3.3333333333333335e-05,d a w a x u
dawaś,dawach,V;PST;1;SG,0.0,3.3333333333333335e-05,d a w a x
dawaś,dawajśo,V;IMP;2;PL,0.0001,3.3333333333333335e-05,d a w a j ɕ ɔ
dawaś,dawajtej,V;IMP;2;DU,0.0,3.3333333333333335e-05,d a w a j t ɛ j
dawaś,dawaju,V;PRS;3;PL,0.0002,3.3333333333333335e-05,d a w a j u
dawaś,dawaj,V;IMP;2;SG,0.0,3.3333333333333335e-05,d a w a j
dawaś,dawamej,V;PRS;1;DU,0.0,3.3333333333333335e-05,d a w a m ɛ j
dawaś,dawam,V;PRS;1;SG,0.0,3.3333333333333335e-05,d a w a m
dawaś,dawamy,V;PRS;1;PL,0.0,3.3333333333333335e-05,d a w a m ɨ
dawaś,dawašćo,V;PST;2;PL,0.0,3.3333333333333335e-05,d a w a ɕ t͡ɕ ɔ
dawaś,dawaśo,V;PRS;2;PL,0.0,3.3333333333333335e-05,d a w a ɕ ɔ
dawaś,dawašo,V;PST;2;SG,0.0001,3.3333333333333335e-05,d a w a ʃ ɔ
dawaś,dawašo,V;PST;3;SG,0.0001,3.3333333333333335e-05,d a w a ʃ ɔ
dawaś,dawaštej,V;PST;2;DU,0.0,3.3333333333333335e-05,d a w a ʃ t ɛ j
dawaś,dawaštej,V;PST;3;DU,0.0,3.3333333333333335e-05,d a w a ʃ t ɛ j
dawaś,dawaš,V;PRS;2;SG,0.0,3.3333333333333335e-05,d a w a ʃ
dawaś,dawatej,V;PRS;2;DU,0.0,3.3333333333333335e-05,d a w a t ɛ j
dawaś,dawatej,V;PRS;3;DU,0.0,3.3333333333333335e-05,d a w a t ɛ j
dawaś,dawa,V;PRS;3;SG,0.0002,3.3333333333333335e-05,d a w a
dejaś,dejachmej,V;PST;1;DU,0.0,0.0002047619047619,d ɛ j a x m ɛ j
dejaś,dejachmy,V;PST;1;PL,0.0,0.0002047619047619,d ɛ j a x m ɨ
dejaś,dejachu,V;PST;3;PL,0.0,0.0002047619047619,d ɛ j a x u
dejaś,dejach,V;PST;1;SG,0.0,0.0002047619047619,d ɛ j a x
dejaś,dejašćo,V;PST;2;PL,0.0,0.0002047619047619,d ɛ j a ɕ t͡ɕ ɔ
dejaś,dejašo,V;PST;2;SG,0.0,0.0002047619047619,d ɛ j a ʃ ɔ
dejaś,dejašo,V;PST;3;SG,0.0,0.0002047619047619,d ɛ j a ʃ ɔ
dejaś,dejaštej,V;PST;2;DU,0.0,0.0002047619047619,d ɛ j a ʃ t ɛ j
dejaś,dejaštej,V;PST;3;DU,0.0,0.0002047619047619,d ɛ j a ʃ t ɛ j
dejaś,deje,V;PRS;3;PL,0.0003,0.0002047619047619,d ɛ j ɛ
dejaś,dejmej,V;PRS;1;DU,0.0,0.0002047619047619,d ɛ j m ɛ j
dejaś,dejm,V;PRS;1;SG,0.0,0.0002047619047619,d ɛ j m
dejaś,dejmy,V;PRS;1;PL,0.0,0.0002047619047619,d ɛ j m ɨ
dejaś,dejśo,V;IMP;2;PL,0.0,0.0002047619047619,d ɛ j ɕ ɔ
dejaś,dejśo,V;PRS;2;PL,0.0,0.0002047619047619,d ɛ j ɕ ɔ
dejaś,dejš,V;PRS;2;SG,0.0,0.0002047619047619,d ɛ j ʃ
dejaś,dejtej,V;IMP;2;DU,0.0,0.0002047619047619,d ɛ j t ɛ j
dejaś,dejtej,V;PRS;2;DU,0.0,0.0002047619047619,d ɛ j t ɛ j
dejaś,dejtej,V;PRS;3;DU,0.0,0.0002047619047619,d ɛ j t ɛ j
dejaś,dej,V;IMP;2;SG,0.002,0.0002047619047619,d ɛ j
dejaś,dej,V;PRS;3;SG,0.002,0.0002047619047619,d ɛ j
deriś,derichmej,V;PST;1;DU,0.0,0.0,d ɛ rʲ i x m ɛ j
deriś,derichmy,V;PST;1;PL,0.0,0.0,d ɛ rʲ i x m ɨ
deriś,derichu,V;PST;3;PL,0.0,0.0,d ɛ rʲ i x u
deriś,derich,V;PST;1;SG,0.0,0.0,d ɛ rʲ i x
deriś,derijomej,V;PRS;1;DU,0.0,0.0,d ɛ rʲ i j ɔ m ɛ j
deriś,derijomy,V;PRS;1;PL,0.0,0.0,d ɛ rʲ i j ɔ m ɨ
deriś,derijośo,V;PRS;2;PL,0.0,0.0,d ɛ rʲ i j ɔ ɕ ɔ
deriś,derijoš,V;PRS;2;SG,0.0,0.0,d ɛ rʲ i j ɔ ʃ
deriś,derijotej,V;PRS;2;DU,0.0,0.0,d ɛ rʲ i j ɔ t ɛ j
deriś,derijotej,V;PRS;3;DU,0.0,0.0,d ɛ rʲ i j ɔ t ɛ j
deriś,derijo,V;PRS;3;SG,0.0,0.0,d ɛ rʲ i j ɔ
deriś,deriju,V;PRS;1;SG,0.0,0.0,d ɛ rʲ i j u
deriś,deriju,V;PRS;3;PL,0.0,0.0,d ɛ rʲ i j u
deriś,derišćo,V;PST;2;PL,0.0,0.0,d ɛ rʲ i ɕ t͡ɕ ɔ
deriś,derištej,V;PST;2;DU,0.0,0.0,d ɛ rʲ i ʃ t ɛ j
deriś,derištej,V;PST;3;DU,0.0,0.0,d ɛ rʲ i ʃ t ɛ j
deriś,deri,V;PST;2;SG,0.0,0.0,d ɛ rʲ i
deriś,deri,V;PST;3;SG,0.0,0.0,d ɛ rʲ i
deriś,deŕśo,V;IMP;2;PL,0.0,0.0,d ɛ rʲ ɕ ɔ
deriś,deŕtej,V;IMP;2;DU,0.0,0.0,d ɛ rʲ t ɛ j
deriś,deŕ,V;IMP;2;SG,0.0,0.0,d ɛ rʲ
duś,dujachmej,V;PST;1;DU,0.0,4.761904761904762e-06,d u j a x m ɛ j
duś,dujachmy,V;PST;1;PL,0.0,4.761904761904762e-06,d u j a x m ɨ
duś,dujachu,V;PST;3;PL,0.0,4.761904761904762e-06,d u j a x u
duś,dujach,V;PST;1;SG,0.0,4.761904761904762e-06,d u j a x
duś,dujašćo,V;PST;2;PL,0.0,4.761904761904762e-06,d u j a ɕ t͡ɕ ɔ
duś,dujašo,V;PST;2;SG,0.0,4.761904761904762e-06,d u j a ʃ ɔ
duś,dujašo,V;PST;3;SG,0.0,4.761904761904762e-06,d u j a ʃ ɔ
duś,dujaštej,V;PST;2;DU,0.0,4.761904761904762e-06,d u j a ʃ t ɛ j
duś,dujaštej,V;PST;3;DU,0.0,4.761904761904762e-06,d u j a ʃ t ɛ j
duś,dujomej,V;PRS;1;DU,0.0,4.761904761904762e-06,d u j ɔ m ɛ j
duś,dujomy,V;PRS;1;PL,0.0,4.761904761904762e-06,d u j ɔ m ɨ
duś,dujośo,V;PRS;2;PL,0.0,4.761904761904762e-06,d u j ɔ ɕ ɔ
duś,dujoš,V;PRS;2;SG,0.0,4.761904761904762e-06,d u j ɔ ʃ
duś,dujotej,V;PRS;2;DU,0.0,4.761904761904762e-06,d u j ɔ t ɛ j
duś,dujotej,V;PRS;3;DU,0.0,4.761904761904762e-06,d u j ɔ t ɛ j
duś,dujo,V;PRS;3;SG,0.0001,4.761904761904762e-06,d u j ɔ
duś,dujśo,V;IMP;2;PL,0.0,4.761904761904762e-06,d u j ɕ ɔ
duś,dujtej,V;IMP;2;DU,0.0,4.761904761904762e-06,d u j t ɛ j
duś,duju,V;PRS;1;SG,0.0,4.761904761904762e-06,d u j u
duś,duju,V;PRS;3;PL,0.0,4.761904761904762e-06,d u j u
duś,duj,V;IMP;2;SG,0.0,4.761904761904762e-06,d u j
dychaś,dychachmej,V;PST;1;DU,0.0,0.0,d ɨ x a x m ɛ j
dychaś,dychachmy,V;PST;1;PL,0.0,0.0,d ɨ x a x m ɨ
dychaś,dychachu,V;PST;3;PL,0.0,0.0,d ɨ x a x u
dychaś,dychach,V;PST;1;SG,0.0,0.0,d ɨ x a x
dychaś,dychajśo,V;IMP;2;PL,0.0,0.0,d ɨ x a j ɕ ɔ
dychaś,dychajtej,V;IMP;2;DU,0.0,0.0,d ɨ x a j t ɛ j
dychaś,dychaju,V;PRS;3;PL,0.0,0.0,d ɨ x a j u
dychaś,dychaj,V;IMP;2;SG,0.0,0.0,d ɨ x a j
dychaś,dychamej,V;PRS;1;DU,0.0,0.0,d ɨ x a m ɛ j
dychaś,dycham,V;PRS;1;SG,0.0,0.0,d ɨ x a m
dychaś,dychamy,V;PRS;1;PL,0.0,0.0,d ɨ x a m ɨ
dychaś,dychašćo,V;PST;2;PL,0.0,0.0,d ɨ x a ɕ t͡ɕ ɔ
dychaś,dychaśo,V;PRS;2;PL,0.0,0.0,d ɨ x a ɕ ɔ
dychaś,dychašo,V;PST;2;SG,0.0,0.0,d ɨ x a ʃ ɔ
dychaś,dychašo,V;PST;3;SG,0.0,0.0,d ɨ x a ʃ ɔ
dychaś,dychaštej,V;PST;2;DU,0.0,0.0,d ɨ x a ʃ t ɛ j
dychaś,dychaštej,V;PST;3;DU,0.0,0.0,d ɨ x a ʃ t ɛ j
dychaś,dychaš,V;PRS;2;SG,0.0,0.0,d ɨ x a ʃ
dychaś,dychatej,V;PRS;2;DU,0.0,0.0,d ɨ x a t ɛ j
dychaś,dychatej,V;PRS;3;DU,0.0,0.0,d ɨ x a t ɛ j
dychaś,dycha,V;PRS;3;SG,0.0,0.0,d ɨ x a
forměrowaś,forměrowachmej,V;PST;1;DU,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a x m ɛ j
forměrowaś,forměrowachmy,V;PST;1;PL,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a x m ɨ
forměrowaś,forměrowachu,V;PST;3;PL,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a x u
forměrowaś,forměrowach,V;PST;1;SG,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a x
forměrowaś,forměrowašćo,V;PST;2;PL,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a ɕ t͡ɕ ɔ
forměrowaś,forměrowašo,V;PST;2;SG,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a ʃ ɔ
forměrowaś,forměrowašo,V;PST;3;SG,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a ʃ ɔ
forměrowaś,forměrowaštej,V;PST;2;DU,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a ʃ t e j
forměrowaś,forměrowaštej,V;PST;3;DU,0.0,0.0,f ɔ r mʲ ɪ r ɔ w a ʃ t e j
forměrowaś,forměrujomej,V;PRS;1;DU,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ m ɛ j
forměrowaś,forměrujomy,V;PRS;1;PL,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ m ɨ
forměrowaś,forměrujośo,V;PRS;2;PL,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ ɕ ɔ
forměrowaś,forměrujoš,V;PRS;2;SG,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ ʃ
forměrowaś,forměrujotej,V;PRS;2;DU,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ t e j
forměrowaś,forměrujotej,V;PRS;3;DU,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ t e j
forměrowaś,forměrujo,V;PRS;3;SG,0.0,0.0,f ɔ r mʲ ɪ r u j ɔ
forměrowaś,forměrujśo,V;IMP;2;PL,0.0,0.0,f ɔ r mʲ ɪ r u j ɕ ɔ
forměrowaś,forměrujtej,V;IMP;2;DU,0.0,0.0,f ɔ r mʲ ɪ r u j t ɛ j
forměrowaś,forměruju,V;PRS;1;SG,0.0,0.0,f ɔ r mʲ ɪ r u j u
forměrowaś,forměruju,V;PRS;3;PL,0.0,0.0,f ɔ r mʲ ɪ r u j u
forměrowaś,forměruj,V;IMP;2;SG,0.0,0.0,f ɔ r mʲ ɪ r u j
formowaś,formowachmej,V;PST;1;DU,0.0,0.0,f ɔ r m ɔ w a x m ɛ j
formowaś,formowachmy,V;PST;1;PL,0.0,0.0,f ɔ r m ɔ w a x m ɨ
formowaś,formowachu,V;PST;3;PL,0.0,0.0,f ɔ r m ɔ w a x u
formowaś,formowach,V;PST;1;SG,0.0,0.0,f ɔ r m ɔ w a x
formowaś,formowašćo,V;PST;2;PL,0.0,0.0,f ɔ r m ɔ w a ɕ t͡ɕ ɔ
formowaś,formowašo,V;PST;2;SG,0.0,0.0,f ɔ r m ɔ w a ʃ ɔ
formowaś,formowašo,V;PST;3;SG,0.0,0.0,f ɔ r m ɔ w a ʃ ɔ
formowaś,formowaštej,V;PST;2;DU,0.0,0.0,f ɔ r m ɔ w a ʃ t ɛ j
formowaś,formowaštej,V;PST;3;DU,0.0,0.0,f ɔ r m ɔ w a ʃ t ɛ j
formowaś,formujomej,V;PRS;1;DU,0.0,0.0,f ɔ r m u j ɔ m ɛ j
formowaś,formujomy,V;PRS;1;PL,0.0,0.0,f ɔ r m u j ɔ m ɨ
formowaś,formujośo,V;PRS;2;PL,0.0,0.0,f ɔ r m u j ɔ ɕ ɔ
formowaś,formujoš,V;PRS;2;SG,0.0,0.0,f ɔ r m u j ɔ ʃ
formowaś,formujotej,V;PRS;2;DU,0.0,0.0,f ɔ r m u j ɔ t ɛ j
formowaś,formujotej,V;PRS;3;DU,0.0,0.0,f ɔ r m u j ɔ t ɛ j
formowaś,formujo,V;PRS;3;SG,0.0,0.0,f ɔ r m u j ɔ
formowaś,formujśo,V;IMP;2;PL,0.0,0.0,f ɔ r m u j ɕ ɔ
formowaś,formujtej,V;IMP;2;DU,0.0,0.0,f ɔ r m u j t ɛ j
formowaś,formuju,V;PRS;1;SG,0.0,0.0,f ɔ r m u j u
formowaś,formuju,V;PRS;3;PL,0.0,0.0,f ɔ r m u j u
formowaś,formuj,V;IMP;2;SG,0.0,0.0,f ɔ r m u j
fotografěrowaś,fotografěrowachmej,V;PST;1;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a x m ɛ j
fotografěrowaś,fotografěrowachmy,V;PST;1;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a x m ɨ
fotografěrowaś,fotografěrowachu,V;PST;3;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a x u
fotografěrowaś,fotografěrowach,V;PST;1;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a x
fotografěrowaś,fotografěrowašćo,V;PST;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a ɕ t͡ɕ ɔ
fotografěrowaś,fotografěrowašo,V;PST;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a ʃ ɔ
fotografěrowaś,fotografěrowašo,V;PST;3;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a ʃ ɔ
fotografěrowaś,fotografěrowaštej,V;PST;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a ʃ t ɛ j
fotografěrowaś,fotografěrowaštej,V;PST;3;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r ɔ w a ʃ t ɛ j
fotografěrowaś,fotografěrujomej,V;PRS;1;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ m ɛ j
fotografěrowaś,fotografěrujomy,V;PRS;1;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ m ɨ
fotografěrowaś,fotografěrujośo,V;PRS;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ ɕ ɔ
fotografěrowaś,fotografěrujoš,V;PRS;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ ʃ
fotografěrowaś,fotografěrujotej,V;PRS;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ t e j
fotografěrowaś,fotografěrujotej,V;PRS;3;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ t e j
fotografěrowaś,fotografěrujo,V;PRS;3;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɔ
fotografěrowaś,fotografěrujśo,V;IMP;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j ɕ ɔ
fotografěrowaś,fotografěrujtej,V;IMP;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j t ɛ j
fotografěrowaś,fotografěruju,V;PRS;1;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j u
fotografěrowaś,fotografěruju,V;PRS;3;PL,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j u
fotografěrowaś,fotografěruj,V;IMP;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a fʲ ɪ r u j
fotografowaś,fotografowachmej,V;PST;1;DU,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a x m ɛ j
fotografowaś,fotografowachmy,V;PST;1;PL,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a x m ɨ
fotografowaś,fotografowachu,V;PST;3;PL,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a x u
fotografowaś,fotografowach,V;PST;1;SG,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a x
fotografowaś,fotografowašćo,V;PST;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a ɕ t͡ɕ ɔ
fotografowaś,fotografowašo,V;PST;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a ʃ ɔ
fotografowaś,fotografowašo,V;PST;3;SG,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a ʃ ɔ
fotografowaś,fotografowaštej,V;PST;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a ʃ t ɛ j
fotografowaś,fotografowaštej,V;PST;3;DU,0.0,0.0,f ɔ t ɔ ɡ r a f ɔ w a ʃ t ɛ j
fotografowaś,fotografujomej,V;PRS;1;DU,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ m ɛ j
fotografowaś,fotografujomy,V;PRS;1;PL,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ m ɨ
fotografowaś,fotografujośo,V;PRS;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ ɕ ɔ
fotografowaś,fotografujoš,V;PRS;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ ʃ
fotografowaś,fotografujotej,V;PRS;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ t ɛ j
fotografowaś,fotografujotej,V;PRS;3;DU,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ t ɛ j
fotografowaś,fotografujo,V;PRS;3;SG,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɔ
fotografowaś,fotografujśo,V;IMP;2;PL,0.0,0.0,f ɔ t ɔ ɡ r a f u j ɕ ɔ
fotografowaś,fotografujtej,V;IMP;2;DU,0.0,0.0,f ɔ t ɔ ɡ r a f u j t ɛ j
fotografowaś,fotografuju,V;PRS;1;SG,0.0,0.0,f ɔ t ɔ ɡ r a f u j u
fotografowaś,fotografuju,V;PRS;3;PL,0.0,0.0,f ɔ t ɔ ɡ r a f u j u
fotografowaś,fotografuj,V;IMP;2;SG,0.0,0.0,f ɔ t ɔ ɡ r a f u j
glědaś,glědachmej,V;PST;1;DU,0.0,0.0001238095238095,ɡ l ɪ d a x m ɛ j
glědaś,glědachmy,V;PST;1;PL,0.0,0.0001238095238095,ɡ l ɪ d a x m ɨ
glědaś,glědachu,V;PST;3;PL,0.0,0.0001238095238095,ɡ l ɪ d a x u
glědaś,glědach,V;PST;1;SG,0.0,0.0001238095238095,ɡ l ɪ d a x
glědaś,glědajśo,V;IMP;2;PL,0.0001,0.0001238095238095,ɡ l ɪ d a j ɕ ɔ
glědaś,glědajtej,V;IMP;2;DU,0.0,0.0001238095238095,ɡ l ɪ d a j t ɛ j
glědaś,glědaju,V;PRS;3;PL,0.0,0.0001238095238095,ɡ l ɪ d a j u
glědaś,glědaj,V;IMP;2;SG,0.0019,0.0001238095238095,ɡ l ɪ d a j
glědaś,glědamej,V;PRS;1;DU,0.0,0.0001238095238095,ɡ l ɪ d a m ɛ j
glědaś,glědam,V;PRS;1;SG,0.0001,0.0001238095238095,ɡ l ɪ d a m
glědaś,glědamy,V;PRS;1;PL,0.0,0.0001238095238095,ɡ l ɪ d a m ɨ
glědaś,glědašćo,V;PST;2;PL,0.0,0.0001238095238095,ɡ l ɪ d a ɕ t͡ɕ ɔ
glědaś,glědaśo,V;PRS;2;PL,0.0,0.0001238095238095,ɡ l ɪ d a ɕ ɔ
glědaś,glědašo,V;PST;2;SG,0.0,0.0001238095238095,ɡ l ɪ d a ʃ ɔ
glědaś,glědašo,V;PST;3;SG,0.0,0.0001238095238095,ɡ l ɪ d a ʃ ɔ
glědaś,glědaštej,V;PST;2;DU,0.0,0.0001238095238095,ɡ l ɪ d a ʃ t ɛ j
glědaś,glědaštej,V;PST;3;DU,0.0,0.0001238095238095,ɡ l ɪ d a ʃ t ɛ j
glědaś,glědaš,V;PRS;2;SG,0.0001,0.0001238095238095,ɡ l ɪ d a ʃ
glědaś,glědatej,V;PRS;2;DU,0.0,0.0001238095238095,ɡ l ɪ d a t ɛ j
glědaś,glědatej,V;PRS;3;DU,0.0,0.0001238095238095,ɡ l ɪ d a t ɛ j
glědaś,glěda,V;PRS;3;SG,0.0004,0.0001238095238095,ɡ lʲ ɪ d a
gójś,gójachmej,V;PST;1;DU,0.0,0.0,ɡ ɛ j a x m ɛ j
gójś,gójachmy,V;PST;1;PL,0.0,0.0,ɡ ɛ j a x m ɨ
gójś,gójachu,V;PST;3;PL,0.0,0.0,ɡ ɛ j a x u
gójś,gójach,V;PST;1;SG,0.0,0.0,ɡ ɛ j a x
gójś,gójašćo,V;PST;2;PL,0.0,0.0,ɡ ɛ j a ɕ t͡ɕ ɔ
gójś,gójašo,V;PST;2;SG,0.0,0.0,ɡ ɛ j a ʃ ɔ
gójś,gójašo,V;PST;3;SG,0.0,0.0,ɡ ɛ j a ʃ ɔ
gójś,gójaštej,V;PST;2;DU,0.0,0.0,ɡ ɛ j a ʃ t ɛ j
gójś,gójaštej,V;PST;3;DU,0.0,0.0,ɡ ɛ j a ʃ t ɛ j
gójś,góje,V;PRS;3;PL,0.0,0.0,ɡ ɛ j ɛ
gójś,gójmej,V;PRS;1;DU,0.0,0.0,ɡ ɛ j m ɛ j
gójś,gójm,V;PRS;1;SG,0.0,0.0,ɡ ɛ j m
gójś,gójmy,V;PRS;1;PL,0.0,0.0,ɡ ɛ j m ɨ
gójś,gójśo,V;IMP;2;PL,0.0,0.0,ɡ ɛ j ɕ ɔ
gójś,gójśo,V;PRS;2;PL,0.0,0.0,ɡ ɛ j ɕ ɔ
gójś,gójš,V;PRS;2;SG,0.0,0.0,ɡ ɛ j ʃ
gójś,gójtej,V;IMP;2;DU,0.0,0.0,ɡ ɛ j t ɛ j
gójś,gójtej,V;PRS;2;DU,0.0,0.0,ɡ ɛ j t ɛ j
gójś,gójtej,V;PRS;3;DU,0.0,0.0,ɡ ɛ j t ɛ j
gójś,gój,V;IMP;2;SG,0.0,0.0,ɡ ɛ j
gójś,gój,V;PRS;3;SG,0.0,0.0,ɡ ɛ j
góńtwowaś,góńtwowachmej,V;PST;1;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a x m ɛ j
góńtwowaś,góńtwowachmy,V;PST;1;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a x m ɨ
góńtwowaś,góńtwowachu,V;PST;3;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a x u
góńtwowaś,góńtwowach,V;PST;1;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a x
góńtwowaś,góńtwowašćo,V;PST;2;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a ɕ t͡ɕ ɔ
góńtwowaś,góńtwowašo,V;PST;2;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a ʃ ɔ
góńtwowaś,góńtwowašo,V;PST;3;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a ʃ ɔ
góńtwowaś,góńtwowaštej,V;PST;2;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a ʃ t ɛ j
góńtwowaś,góńtwowaštej,V;PST;3;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w ɔ w a ʃ t ɛ j
góńtwowaś,góńtwujomej,V;PRS;1;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ m ɛ j
góńtwowaś,góńtwujomy,V;PRS;1;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ m ɨ
góńtwowaś,góńtwujośo,V;PRS;2;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ ɕ ɔ
góńtwowaś,góńtwujoš,V;PRS;2;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ ʃ
góńtwowaś,góńtwujotej,V;PRS;2;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ t ɛ j
góńtwowaś,góńtwujotej,V;PRS;3;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ t ɛ j
góńtwowaś,góńtwujo,V;PRS;3;SG,0.0002,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɔ
góńtwowaś,góńtwujśo,V;IMP;2;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j ɕ ɔ
góńtwowaś,góńtwujtej,V;IMP;2;DU,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j t ɛ j
góńtwowaś,góńtwuju,V;PRS;1;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j u
góńtwowaś,góńtwuju,V;PRS;3;PL,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j u
góńtwowaś,góńtwuj,V;IMP;2;SG,0.0,9.523809523809525e-06,ɡ ɛ nʲ t w u j
