lemma,form,paradigm_slot,phonemic_form
ibid,íbad,V;FIN;COND;3;SG,iː v a ð
ibid,roíba,V;FIN;SBJV;PRS;CONJ;3;SG,r͈ oː i̯ v a
ibid,ibis,V;FIN;IND;PST;PFV;ABS;3;SG,i vʲ i sʲ
ibid,ebair,V;FIN;IND;PRS;ABS;PASS;SG,e v i rʲ
ibid,ebait,V;FIN;IND;PRS;ABS;3;PL,e v i dʲ
is,ba,V;FIN;IND;PST;3;SG,b a
is,ba,V;FIN;IND;PST;3;SG;REL,b a
is,is,V;FIN;IND;PRS;3;SG,i sʲ
is,as,V;FIN;IND;PRS;3;SG;REL,a s
is,robtis,V;FIN;COND;3;PL,r͈ o v tʲ i sʲ
is,bit,V;FIN;FUT;3;PL,bʲ i dʲ
is,ba,V;FIN;SBJV;PRS;1;SG,b a
is,it,V;FIN;IND;PRS;3;PL,i dʲ
is,ata,V;FIN;IND;PRS;3;PL;REL,a d a
is,at,V;FIN;IND;PRS;3;PL,a d
is,be,V;FIN;FUT;1;SG,bʲ e
is,bede,V;FIN;SBJV;PRS;2;PL,bʲ e ðʲ e
is,basa,V;FIN;IND;PST;2;SG,b a s a
is,at,V;FIN;IND;PRS;2;SG,a d
is,it,V;FIN;IND;PRS;2;SG,i dʲ
is,nonda,V;FIN;IND;PRS;2;SG;REL,n͈ o n͈ d a
is,bid,V;FIN;SBJV;PST;3;SG,bʲ i ðʲ
is,bith,V;FIN;SBJV;PST;3;SG,bʲ i θ
is,bed,V;FIN;SBJV;PST;3;SG;REL,bʲ e ð
is,bad,V;FIN;SBJV;PST;3;SG,b a ð
is,batir,V;FIN;IND;PST;3;PL,b a dʲ i rʲ
is,batar,V;FIN;IND;PST;3;PL,b a d a r
is,batar,V;FIN;IND;PST;3;PL;REL,b a d a r
is,ban,V;FIN;IMP;1;PL,b a n
is,baán,V;FIN;IMP;1;PL,b a aː n
is,robad,V;FIN;COND;3;SG,r͈ o v a ð
is,bed,V;FIN;COND;3;SG;REL,bʲ e ð
is,adib,V;FIN;IND;PRS;2;PL,a ðʲ i vʲ
is,idib,V;FIN;IND;PRS;2;PL,i ðʲ i vʲ
is,adi,V;FIN;IND;PRS;2;PL,a ðʲ i
is,nondad,V;FIN;IND;PRS;2;PL;REL,n͈ o n͈ d a ð
is,betis,V;FIN;SBJV;PST;3;PL,bʲ e dʲ i sʲ
is,bitis,V;FIN;SBJV;PST;3;PL,bʲ i dʲ i sʲ
is,ba,V;FIN;SBJV;PRS;2;SG,b a
is,be,V;FIN;SBJV;PRS;2;SG,bʲ e
is,am,V;FIN;IND;PRS;1;SG,a ṽ
is,nonda,V;FIN;IND;PRS;1;SG;REL,n͈ o n͈ d a
is,bemmi,V;FIN;FUT;1;PL,bʲ e mʲ i
is,bimmi,V;FIN;FUT;1;PL,bʲ i mʲ i
is,bete,V;FIN;SBJV;PRS;3;PL;REL,bʲ e dʲ e
is,beta,V;FIN;SBJV;PRS;3;PL,bʲ e d a
is,basa,V;FIN;IND;PST;1;SG,b a s a
is,bad,V;FIN;IMP;2;PL,b a ð
is,bed,V;FIN;IMP;2;PL,bʲ e ð
is,ammi,V;FIN;IND;PRS;1;PL,a mʲ i
is,ammin,V;FIN;IND;PRS;1;PL,a mʲ i nʲ
is,immi,V;FIN;IND;PRS;1;PL,i mʲ i
is,nondan,V;FIN;IND;PRS;1;PL;REL,n͈ o n͈ d a n
is,ba,V;FIN;SBJV;PRS;3;SG,b a
is,bes,V;FIN;SBJV;PRS;3;SG;REL,bʲ e s
is,bas,V;FIN;SBJV;PRS;3;SG,b a s
is,ba,V;FIN;IMP;2;SG,b a
is,bid,V;FIN;FUT;3;SG,bʲ i ðʲ
is,bith,V;FIN;FUT;3;SG,bʲ i θ
is,bat,V;FIN;IMP;3;PL,b a d
is,bemmis,V;FIN;SBJV;PST;1;PL,bʲ e mʲ i sʲ
is,bad,V;FIN;IMP;3;SG,b a ð
is,bed,V;FIN;IMP;3;SG,bʲ e ð
is,be,V;FIN;FUT;2;SG,bʲ e
aigid,aigtis,V;FIN;IND;PST;IPFV;3;PL,a ɣʲ tʲ i sʲ
aigid,aigid,V;FIN;IND;PRS;CONJ;2;PL,a ɣʲ i ðʲ
aigid,aiges,V;FIN;IND;PRS;REL;3;SG,a ɣʲ e s
aigid,achtatar,V;FIN;IND;PST;PFV;CONJ;3;PL,a x t a d a r
aigid,agat,V;FIN;IND;PRS;CONJ;3;PL,a ɣ a d
aigid,ebla,V;FIN;IND;FUT;CONJ;3;SG,e v l a
aigid,aigid,V;FIN;IND;PRS;ABS;3;SG,a ɣʲ i ðʲ
aigid,aig,V;FIN;IND;PRS;CONJ;3;SG,a ɣʲ
aigid,aich,V;FIN;IND;PRS;CONJ;3;SG,a xʲ
aigid,acht,V;FIN;IND;PST;PFV;CONJ;PASS;SG,a x t
aigid,aig,V;FIN;IMP;2;SG,a ɣʲ
aigid,agar,V;FIN;IND;PRS;CONJ;PASS;SG,a ɣ a r
aigid,agathar,V;FIN;IND;PRS;CONJ;PASS;SG,a ɣ a θ a r
aigid,acht,V;FIN;IND;PST;PFV;CONJ;3;SG,a x t
aigid,eblad,V;FIN;COND;3;SG,e v l a ð
aigid,agthae,V;FIN;SBJV;PST;PASS;SG,a ɣʲ θ e
aigid,agair,V;FIN;IND;PRS;ABS;PASS;SG,a ɣ i rʲ
aigid,aigit,V;FIN;IND;PRS;ABS;3;PL,a ɣʲ i dʲ
ithid,ithitis,V;FIN;IND;PST;IPFV;3;PL,i θʲ i dʲ i sʲ
ithid,ittis,V;FIN;IND;PST;IPFV;3;PL,i tʲ i sʲ
ithid,íss,V;FIN;IND;FUT;CONJ;1;SG,iː s
ithid,essatar,V;FIN;SBJV;PRS;CONJ;3;PL,e s a d a r
ithid,ithes,V;FIN;IND;PRS;REL;3;SG,i θʲ e s
ithid,essurdóesur,V;FIN;SBJV;PRS;CONJ;1;SG,e s u r͈ d oː i̯ s u r
ithid,íssat,V;FIN;IND;FUT;CONJ;3;PL,iː s a d
ithid,ethat,V;FIN;IND;PRS;CONJ;3;PL,e θ a d
ithid,ithid,V;FIN;IND;PRS;ABS;3;SG,i θʲ i ðʲ
ithid,ith,V;FIN;IMP;2;SG,i θ
ithid,íssad,V;FIN;COND;3;SG,iː s a ð
ithid,íssae,V;FIN;IND;FUT;CONJ;2;SG,iː s e
ithid,estar,V;FIN;SBJV;PRS;CONJ;3;SG,e s t a r
ithid,ethair,V;FIN;IND;PRS;ABS;PASS;SG,e θ i rʲ
ithid,ithit,V;FIN;IND;PRS;ABS;3;PL,i θʲ i dʲ
ithid,ethait,V;FIN;IND;PRS;ABS;3;PL,e θ i dʲ
ailid,ailes,V;FIN;IND;PRS;REL;3;SG,a lʲ e s
ailid,altatar,V;FIN;IND;PST;PFV;CONJ;3;PL,a l͈ t a d a r
ailid,ebela,V;FIN;IND;FUT;CONJ;3;SG,e vʲ e l a
ailid,ebla,V;FIN;IND;FUT;CONJ;3;SG,e v l a
ailid,ail,V;FIN;IND;PRS;CONJ;3;SG,a lʲ
ailid,alt,V;FIN;IND;PST;PFV;CONJ;PASS;SG,a l͈ t
ailid,alar,V;FIN;IND;PRS;CONJ;PASS;SG,a l a r
ailid,alt,V;FIN;IND;PST;PFV;CONJ;3;SG,a l͈ t
ailid,ebelad,V;FIN;COND;3;SG,e vʲ e l a ð
ailid,ailtir,V;FIN;IND;PRS;ABS;PASS;SG,a l͈ʲ tʲ i rʲ
ailid,ailit,V;FIN;IND;PRS;ABS;3;PL,a lʲ i dʲ
aingid,anus,V;FIN;IND;FUT;CONJ;1;SG,a n u s
aingid,ainges,V;FIN;IND;PRS;REL;3;SG,a ŋʲ ɡʲ e s
aingid,ainset,V;FIN;IND;FUT;CONJ;3;PL,a n͈ʲ sʲ e d
aingid,anset,V;FIN;IND;FUT;CONJ;3;PL,a n͈ʲ sʲ e d
aingid,anachtatar,V;FIN;IND;PST;PFV;CONJ;3;PL,a n a x t a d a r
aingid,ain,V;FIN;IND;FUT;CONJ;3;SG,a nʲ
aingid,aingid,V;FIN;IND;PRS;ABS;3;SG,a ŋʲ ɡʲ i ðʲ
aingid,anich,V;FIN;IND;PRS;CONJ;3;SG,a nʲ i xʲ
aingid,ain,V;FIN;IMP;2;SG,a nʲ
aingid,anacht,V;FIN;IND;PST;PFV;CONJ;3;SG,a n a x t
aingid,ainsed,V;FIN;COND;3;SG,a n͈ʲ sʲ e ð
aingid,anais,V;FIN;IND;FUT;CONJ;2;SG,a n i sʲ
aingid,aingit,V;FIN;IND;PRS;ABS;3;PL,a ŋʲ ɡʲ i dʲ
marbaid,marbus,V;FIN;IND;PST;PFV;CONJ;1;SG,m a r v u s
marbaid,marb,V;FIN;SBJV;PRS;CONJ;1;SG,m a r v
marbaid,mairfem,V;FIN;IND;FUT;CONJ;1;PL,m a rʲ fʲ e ṽ
marbaid,marbsat,V;FIN;IND;PST;PFV;CONJ;3;PL,m a r v s a d
marbaid,marbaid,V;FIN;IND;PRS;ABS;3;SG,m a r v i ðʲ
marbaid,marbaind,V;FIN;SBJV;PST;1;SG,m a r v i n͈ʲ dʲ
marbaid,marba,V;FIN;IND;PRS;CONJ;3;SG,m a r v a
marbaid,marbthar,V;FIN;IND;PRS;CONJ;PASS;SG,m a r v θ a r
marbaid,marb,V;FIN;IND;PST;PFV;CONJ;3;SG,m a r v
marbaid,marfed,V;FIN;COND;3;SG,m a r͈ʲ fʲ e ð
marbaid,mairbfe,V;FIN;IND;FUT;CONJ;2;SG,m a rʲ vʲ e
marbaid,marba,V;FIN;SBJV;PRS;CONJ;3;SG,m a r v a
marbaid,marbais,V;FIN;IND;PST;PFV;ABS;3;SG,m a r v i sʲ
marbaid,marbthair,V;FIN;IND;PRS;ABS;PASS;SG,m a r v θ i rʲ
marbaid,marbait,V;FIN;IND;PRS;ABS;3;PL,m a r v i dʲ
molaidir,molur,V;FIN;IND;PRS;CONJ;1;SG,m o l u r
molaidir,molor,V;FIN;IND;PRS;CONJ;1;SG,m o l o r
molaidir,molfar,V;FIN;IND;FUT;CONJ;1;SG,m o l f a r
molaidir,molatar,V;FIN;SBJV;PRS;CONJ;3;PL,m o l a d a r
molaidir,molid,V;FIN;IND;PRS;ABS;3;SG,m o lʲ i ðʲ
molaidir,molathar,V;FIN;IND;PRS;CONJ;3;SG,m o l a θ a r
molaidir,moladar,V;FIN;IND;PRS;CONJ;3;SG,m o l a ð a r
molaidir,molthae,V;FIN;IMP;2;SG,m o l͈ θ e
molaidir,molastar,V;FIN;IND;PST;PFV;CONJ;3;SG,m o l a s t a r
molaidir,moladar,V;FIN;SBJV;PRS;CONJ;3;SG,m o l a ð a r
molaidir,molthair,V;FIN;IND;PRS;ABS;PASS;SG,m o l͈ θ i rʲ
molaidir,molammar,V;FIN;IND;PRS;CONJ;1;PL,m o l a m a r
moídid,moídim,V;FIN;IND;PRS;CONJ;1;SG,m oː i̯ ðʲ i ṽʲ
moídid,moídfem,V;FIN;IND;FUT;CONJ;1;PL,m oː i̯ ðʲ vʲ e ṽ
moídid,moídi,V;FIN;IND;PRS;CONJ;3;SG,m oː i̯ ðʲ i
moídid,moíd,V;FIN;IND;PST;PFV;CONJ;3;SG,m oː i̯ ð
moídid,moídea,V;FIN;SBJV;PRS;CONJ;3;SG,m oː i̯ ðʲ a
pridchaid,pridchim,V;FIN;IND;PRS;CONJ;1;SG,pʲ rʲ i ðʲ xʲ i ṽʲ
pridchaid,pridchas,V;FIN;IND;PRS;REL;3;SG,pʲ rʲ i ð x a s
pridchaid,praidchas,V;FIN;IND;PRS;REL;3;SG,p r a ð x a s
pridchaid,pridchus,V;FIN;IND;PST;PFV;CONJ;1;SG,pʲ rʲ i ð x u s
pridchaid,pridach,V;FIN;SBJV;PRS;CONJ;1;SG,pʲ rʲ i ð a x
pridchaid,pridag,V;FIN;SBJV;PRS;CONJ;1;SG,pʲ rʲ i ð a ɣ
pridchaid,pridchabat,V;FIN;IND;FUT;CONJ;3;PL,pʲ rʲ i ð x a v a d
pridchaid,pridchaid,V;FIN;IND;PRS;ABS;3;SG,pʲ rʲ i ð x i ðʲ
pridchaid,pridchad,V;FIN;IND;PST;PFV;CONJ;PASS;SG,pʲ rʲ i ð x a ð
pridchaid,priched,V;FIN;IND;PST;PFV;CONJ;PASS;SG,pʲ rʲ i xʲ e ð
pridchaid,pricad,V;FIN;IND;PST;PFV;CONJ;PASS;SG,pʲ rʲ i ɡ a ð
pridchaid,proidech,V;FIN;IND;PST;PFV;CONJ;3;SG,p r o ðʲ e x
pridchaid,prithach,V;FIN;IND;PST;PFV;CONJ;3;SG,pʲ rʲ i θ a x
pridchaid,pridchit,V;FIN;IND;PRS;ABS;3;PL,pʲ rʲ i ðʲ xʲ i dʲ
rofinnadar,rofessar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,r͈ o fʲ e s a r
rofinnadar,fessammar,V;FIN;IND;FUT;1;PL;LGSPEC2,fʲ e s a m a r
rofinnadar,fetar,V;FIN;IND;PST;PRF;2;SG;LGSPEC2,fʲ e d a r
rofinnadar,rofessammar,V;FIN;IND;FUT;1;PL;LGSPEC1,r͈ o fʲ e s a m a r
rofinnadar,rofess,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,r͈ o fʲ e s
rofinnadar,fessaid,V;FIN;IND;FUT;2;PL;LGSPEC2,fʲ e s i ðʲ
rofinnadar,rofitetar,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,r͈ o fʲ i tʲ e d a r
rofinnadar,rofinnad,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,r͈ o fʲ i n͈ a ð
rofinnadar,rofessatar,V;FIN;IND;FUT;3;PL;LGSPEC1,r͈ o fʲ e s a d a r
rofinnadar,fetar,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,fʲ e d a r
rofinnadar,rofeisser,V;FIN;SBJV;PRS;2;SG;LGSPEC1,r͈ o fʲ e sʲ e r
rofinnadar,finnaid,V;FIN;IMP;2;PL,fʲ i n͈ i ðʲ
rofinnadar,rofestar,V;FIN;IND;FUT;3;SG;LGSPEC1,r͈ o fʲ e s t a r
rofinnadar,finnatar,V;FIN;IND;PRS;3;PL;LGSPEC2,fʲ i n͈ a d a r
rofinnadar,rofessur,V;FIN;IND;FUT;1;SG;LGSPEC1,r͈ o fʲ e s u r
rofinnadar,rofitir,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,r͈ o fʲ i dʲ i rʲ
rofinnadar,fessainn,V;FIN;COND;1;SG;LGSPEC2,fʲ e s i n͈ʲ
rofinnadar,rofinnadar,V;FIN;IND;PRS;3;SG;LGSPEC1,r͈ o fʲ i n͈ a ð a r
rofinnadar,rofessaid,V;FIN;IND;FUT;2;PL;LGSPEC1,r͈ o fʲ e s i ðʲ
rofinnadar,fintae,V;FIN;IMP;2;SG,fʲ i n͈ t e
rofinnadar,rofessur,V;FIN;SBJV;PRS;1;SG;LGSPEC1,r͈ o fʲ e s u r
rofinnadar,finnadar,V;FIN;IND;PRS;3;SG;LGSPEC2,fʲ i n͈ a ð a r
rofinnadar,rofinnatar,V;FIN;IND;PRS;PASS;PL;LGSPEC1,r͈ o fʲ i n͈ a d a r
rofinnadar,fessaid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,fʲ e s i ðʲ
rofinnadar,finnad,V;FIN;IMP;3;SG,fʲ i n͈ a ð
rofinnadar,fess,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,fʲ e s
rofinnadar,fitir,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,fʲ i dʲ i rʲ
rofinnadar,fissi,V;FIN;LGSPEC3,fʲ i sʲ i
rofinnadar,festar,V;FIN;IND;FUT;3;SG;LGSPEC2,fʲ e s t a r
rofinnadar,rofetar,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,r͈ o fʲ e d a r
arbáigi,erbáigset,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,e r v aː ɣʲ sʲ e d
arbáigi,arbáigi,V;FIN;IND;PRS;3;SG;LGSPEC1,a r v aː ɣʲ i
arbáigi,arbáget,V;FIN;IND;PRS;3;PL;LGSPEC1,a r v aː ɣʲ e d
snigid,snigtis,V;FIN;IND;PST;IPFV;3;PL,sʲ nʲ i ɣʲ tʲ i sʲ
snigid,sniges,V;FIN;IND;PRS;REL;3;SG,sʲ nʲ i ɣʲ e s
snigid,snigid,V;FIN;IND;PRS;ABS;3;SG,sʲ nʲ i ɣʲ i ðʲ
snigid,snig,V;FIN;IND;PRS;CONJ;3;SG,sʲ nʲ i ɣʲ
snigid,senaig,V;FIN;IND;PST;PFV;ABS;3;SG,sʲ e n i ɣʲ
snigid,snigis,V;FIN;IND;PST;PFV;ABS;3;SG,sʲ nʲ i ɣʲ i sʲ
asbeir,asbertharasrobarthar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,a s bʲ e r͈ θ a r a s r o v a r͈ θ a r
asbeir,asbirt,V;FIN;IND;PST;PFV;2;SG;LGSPEC1,a s bʲ i r͈ʲ tʲ
asbeir,asbeirtis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC1,a s bʲ e r͈ʲ tʲ i sʲ
asbeir,asbertis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC1,a s bʲ e r͈ʲ tʲ i sʲ
asbeir,asbir,V;FIN;IND;PRS;2;SG;LGSPEC1,a s vʲ i rʲ
asbeir,asbertatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC1,a s bʲ e r͈ t a d a r
asbeir,asbéram,V;FIN;IND;FUT;1;PL;LGSPEC1,a s bʲ eː r a ṽ
asbeir,asrubrad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,a s r u v r a ð
asbeir,asrobrad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,a s r o v r a ð
asbeir,asrubartatar,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,a s r u v a r͈ t a d a r
asbeir,asrubartat,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,a s r u v a r͈ t a d
asbeir,asbeired,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,a s bʲ e rʲ e ð
asbeir,asbered,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,a s bʲ e rʲ e ð
asbeir,asberadasrobarad,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,a s bʲ e r a ð a s r o v a r a ð
asbeir,asbérat,V;FIN;IND;FUT;3;PL;LGSPEC1,a s bʲ eː r a d
asbeir,érburt,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,eː r v u r͈ t
asbeir,ǽrburt,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,ð r͈ v u r͈ t
asbeir,asberae,V;FIN;SBJV;PRS;2;SG;LGSPEC1,a s bʲ e r e
asbeir,asbere,V;FIN;SBJV;PRS;2;SG;LGSPEC1,a s bʲ e rʲ e
asbeir,asbera,V;FIN;SBJV;PRS;2;SG;LGSPEC1,a s bʲ e r a
asbeir,eprid,V;FIN;IMP;2;PL,e bʲ rʲ i ðʲ
asbeir,epertatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,e bʲ e r͈ t a d a r
asbeir,asbéra,V;FIN;IND;FUT;3;SG;LGSPEC1,a s bʲ eː r a
asbeir,asbér,V;FIN;IND;FUT;1;SG;LGSPEC1,a s bʲ eː r
asbeir,asbǽr,V;FIN;IND;FUT;1;SG;LGSPEC1,a s bʲ æː r
asbeir,asbéer,V;FIN;IND;FUT;1;SG;LGSPEC1,a s bʲ eː i̯ r
asbeir,asrubart,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,a s r u v a r͈ t
asbeir,asrubbart,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,a s r u v a r͈ t
asbeir,asbeir,V;FIN;IND;PRS;3;SG;LGSPEC1,a s bʲ e rʲ
asbeir,asberasrobair,V;FIN;IND;PRS;3;SG;LGSPEC1,a s bʲ e r a s r o v i rʲ
asbeir,asber,V;FIN;SBJV;PRS;1;SG;LGSPEC1,a s bʲ e r
asbeir,epir,V;FIN;IND;PRS;3;SG;LGSPEC2,e bʲ i rʲ
asbeir,epeir,V;FIN;IND;PRS;3;SG;LGSPEC2,e bʲ e rʲ
asbeir,eiper,V;FIN;IND;PRS;3;SG;LGSPEC2,e bʲ e r
asbeir,eper,V;FIN;IND;PRS;3;SG;LGSPEC2,e bʲ e r
asbeir,asbertar,V;FIN;IND;PRS;PASS;PL;LGSPEC1,a s bʲ e r͈ d a r
asbeir,érbarid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,eː r v a rʲ i ðʲ
asbeir,epred,V;FIN;IMP;3;SG,e bʲ rʲ e ð
asbeir,érbrad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,eː r v r a ð
asbeir,érbrath,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,eː r v r a θ
asbeir,epert,V;FIN;IND;PST;PFV;3;SG;LGSPEC2,e bʲ e r͈ t
asbeir,érbart,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,eː r v a r͈ t
asbeir,asbert,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,a s bʲ e r͈ t
asbeir,abarta,V;FIN;LGSPEC3,a v a r͈ d a
asbeir,asberar,V;FIN;IND;PRS;PASS;SG;LGSPEC1,a s bʲ e r a r
asbeir,asberr,V;FIN;IND;PRS;PASS;SG;LGSPEC1,a s bʲ e r͈
asbeir,asber,V;FIN;IND;PRS;PASS;SG;LGSPEC1,a s bʲ e r
asbeir,asberat,V;FIN;IND;PRS;3;PL;LGSPEC1,a s bʲ e r a d
asbeir,asbreth,V;FIN;IND;PST;PFV;PASS;SG;LGSPEC1,a s bʲ rʲ e θ
asbeir,asruburt,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,a s r u v u r͈ t
asbeir,asrubart,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,a s r u v a r͈ t
beirid,bértae,V;FIN;IND;FUT;REL;3;PL,bʲ eː r͈ t e
beirid,beired,V;FIN;IMP;3;SG,bʲ e rʲ e ð
beirid,biri,V;FIN;IND;PRS;ABS;2;SG,bʲ i rʲ i
beirid,béraid,V;FIN;IND;FUT;ABS;3;SG,bʲ eː r i ðʲ
beirid,beirtis,V;FIN;IND;PST;IPFV;3;PL,bʲ e r͈ʲ tʲ i sʲ
beirid,bertar,V;FIN;IND;PASS;PRS;CONJ;PL,bʲ e r͈ d a r
beirid,berthair,V;FIN;SBJV;PASS;PRS;ABS;SG,bʲ e r͈ʲ θ i rʲ
beirid,berae,V;FIN;SBJV;PRS;CONJ;2;SG,bʲ e r e
beirid,bérmais,V;FIN;COND;1;PL,bʲ eː r ṽ i sʲ
beirid,biur,V;FIN;IND;PRS;CONJ;1;SG,bʲ i u̯ r
beirid,bér,V;FIN;IND;FUT;CONJ;1;SG,bʲ eː r
beirid,bertais,V;FIN;SBJV;PASS;PST;PL,bʲ e r͈ t i sʲ
beirid,bértar,V;FIN;IND;PASS;FUT;CONJ;PL,bʲ eː r͈ t a r
beirid,berar,V;FIN;IND;PASS;PRS;REL;SG,bʲ e r a r
beirid,berat,V;FIN;SBJV;PRS;CONJ;3;PL,bʲ e r a d
beirid,beirinn,V;FIN;IND;PST;IPFV;1;SG,bʲ e rʲ ə n͈ʲ
beirid,beirid,V;FIN;IND;PRS;CONJ;2;PL,bʲ e rʲ ə ðʲ
beirid,bérthae,V;FIN;COND;PASS;SG,bʲ eː r͈ θ e
beirid,bérainn,V;FIN;COND;1;SG,bʲ eː r i n͈ʲ
beirid,beirtis,V;FIN;IND;PASS;PST;IPFV;PL,bʲ e r͈ʲ tʲ i sʲ
beirid,biru,V;FIN;IND;PRS;ABS;1;SG,bʲ i r u
beirid,birt,V;FIN;IND;PST;PFV;ABS;3;SG,bʲ i r͈ʲ tʲ
beirid,beires,V;FIN;IND;PRS;REL;3;SG,bʲ e rʲ e s
beirid,berar,V;FIN;IMP;PASS;SG,bʲ e r a r
beirid,biurt,V;FIN;IND;PST;PFV;CONJ;1;SG,bʲ i u̯ r͈ t
beirid,ber,V;FIN;SBJV;PRS;CONJ;1;SG,bʲ e r
beirid,béras,V;FIN;IND;FUT;REL;3;SG,bʲ eː r a s
beirid,berthae,V;FIN;SBJV;PST;2;PL,bʲ e r͈ θ e
beirid,bérat,V;FIN;IND;FUT;CONJ;3;PL,bʲ eː r a d
beirid,bertar,V;FIN;SBJV;PASS;PRS;CONJ;PL,bʲ e r͈ d a r
beirid,bermai,V;FIN;IND;PRS;ABS;1;PL,bʲ e r ṽ i
beirid,bérthar,V;FIN;IND;PASS;FUT;REL;SG,bʲ eː r͈ θ a r
beirid,bertae,V;FIN;IND;PRS;REL;3;PL,bʲ e r͈ t e
beirid,bir,V;FIN;IND;PRS;CONJ;2;SG,bʲ i rʲ
beirid,béram,V;FIN;IND;FUT;CONJ;1;PL,bʲ eː r a ṽ
beirid,bertatar,V;FIN;IND;PST;PFV;CONJ;3;PL,bʲ e r͈ t a d a r
beirid,beraid,V;FIN;SBJV;PRS;ABS;3;SG,bʲ e r i ðʲ
beirid,bertae,V;FIN;SBJV;PRS;REL;3;PL,bʲ e r͈ t e
beirid,bertha,V;FIN;SBJV;PST;2;SG,bʲ e r͈ θ a
beirid,beir,V;FIN;IMP;2;SG,bʲ e rʲ
beirid,beraid,V;FIN;SBJV;PRS;CONJ;2;PL,bʲ e r i ðʲ
beirid,beirmis,V;FIN;IND;PST;IPFV;1;PL,bʲ e rʲ ṽʲ i sʲ
beirid,berat,V;FIN;IND;PRS;CONJ;3;PL,bʲ e r a d
beirid,birt,V;FIN;IND;PST;PFV;CONJ;2;SG,bʲ i r͈ʲ tʲ
beirid,bértha,V;FIN;COND;2;SG,bʲ eː r͈ θ a
beirid,béra,V;FIN;IND;FUT;CONJ;3;SG,bʲ eː r a
beirid,bert,V;FIN;IND;PST;PFV;REL;3;SG,bʲ e r͈ t
beirid,berad,V;FIN;SBJV;PST;3;SG,bʲ e r a ð
beirid,beirid,V;FIN;IND;PRS;ABS;3;SG,bʲ e rʲ ə ðʲ
beirid,berainn,V;FIN;SBJV;PST;1;SG,bʲ e r i n͈ʲ
beirid,beram,V;FIN;SBJV;PRS;CONJ;1;PL,bʲ e r a ṽ
beirid,bértais,V;FIN;COND;3;PL,bʲ eː r͈ t i sʲ
beirid,beir,V;FIN;IND;PRS;CONJ;3;SG,bʲ e rʲ
beirid,bertair,V;FIN;IND;PASS;PRS;ABS;PL,bʲ e r͈ t i rʲ
beirid,breth,V;FIN;IND;PASS;PST;PFV;CONJ;SG,bʲ rʲ e θ
beirid,bermais,V;FIN;SBJV;PST;1;PL,bʲ e r ṽ i sʲ
beirid,bertatar,V;FIN;IND;PST;PFV;REL;3;PL,bʲ e r͈ t a d a r
beirid,bérthae,V;FIN;COND;2;PL,bʲ eː r͈ θ e
beirid,beired,V;FIN;IND;PST;IPFV;3;SG,bʲ e rʲ e ð
beirid,berar,V;FIN;IND;PASS;PRS;CONJ;SG,bʲ e r a r
beirid,beirid,V;FIN;IMP;2;PL,bʲ e rʲ ə ðʲ
beirid,bert,V;FIN;IND;PST;PFV;CONJ;3;SG,bʲ e r͈ t
beirid,bérad,V;FIN;COND;3;SG,bʲ eː r a ð
beirid,berthae,V;FIN;SBJV;PASS;PST;SG,bʲ e r͈ θ e
beirid,bérae,V;FIN;IND;FUT;CONJ;2;SG,bʲ eː r e
beirid,bera,V;FIN;SBJV;PRS;CONJ;3;SG,bʲ e r a
beirid,beirthe,V;FIN;IND;PASS;PST;IPFV;SG,bʲ e r͈ʲ θʲ e
beirid,bérait,V;FIN;IND;FUT;ABS;3;PL,bʲ eː r i dʲ
beirid,bertais,V;FIN;SBJV;PST;3;PL,bʲ e r͈ t i sʲ
