lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
prisier,prises,V;IND;PRS;2;SG,0.000373,0.0001896739130434,p ʁ i z,2,V,IND,PRS,2,SG,,,,,
prisier,prise,V;IND;PRS;3;SG,0.001028,0.0001896739130434,p ʁ i z,4,V,IND,PRS,3,SG,,,,,
prisier,prise,V;POS;IMP;2;SG,0.001028,0.0001896739130434,p ʁ i z,2,V,POS,IMP,2,SG,,,,,
prisier,prisierent,V;IND;PST;3;PL;PFV,0.0,0.0001896739130434,p ʁ i z i ʁ,0,V,IND,PST,3,PL,PFV,,,,
prisier,prisier,V;NFIN,0.0,0.0001896739130434,p ʁ i z j e,2,V,NFIN,,,,,,,,
prisier,prisiez,V;IND;PRS;2;PL,0.0,0.0001896739130434,p ʁ i z j e,3,V,IND,PRS,2,PL,,,,,
prisier,prisiez,V;POS;IMP;2;PL,0.0,0.0001896739130434,p ʁ i z j e,4,V,POS,IMP,2,PL,,,,,
prisier,prisiez,V;SBJV;PRS;2;PL,0.0,0.0001896739130434,p ʁ i z j e,0,V,SBJV,PRS,2,PL,,,,,
prisier,prisiiens,V;IND;PST;1;PL;IPFV,0.0,0.0001896739130434,p ʁ i z i j ɛ̃,1,V,IND,PST,1,PL,IPFV,,,,
prisier,prisiiez,V;IND;PST;2;PL;IPFV,0.0,0.0001896739130434,p ʁ i z i j e,4,V,IND,PST,2,PL,IPFV,,,,
prisier,prisissoiz,V;SBJV;PST;2;PL,0.0,0.0001896739130434,p ʁ i z i s w a,3,V,SBJV,PST,2,PL,,,,,
prisier,prisissons,V;SBJV;PST;1;PL,0.0,0.0001896739130434,p ʁ i z i s ɔ̃,1,V,SBJV,PST,1,PL,,,,,
prisier,prisoient,V;IND;PST;3;PL;IPFV,0.0,0.0001896739130434,p ʁ i z w a,1,V,IND,PST,3,PL,IPFV,,,,
prisier,prisoies,V;IND;PST;2;SG;IPFV,0.0,0.0001896739130434,p ʁ i z w a,4,V,IND,PST,2,SG,IPFV,,,,
prisier,prisoie,V;IND;PST;1;SG;IPFV,0.0,0.0001896739130434,p ʁ i z w a,3,V,IND,PST,1,SG,IPFV,,,,
prisier,prisoit,V;IND;PST;3;SG;IPFV,0.0,0.0001896739130434,p ʁ i z w a,2,V,IND,PST,3,SG,IPFV,,,,
prisier,prisons,V;IND;PRS;1;PL,8.2e-05,0.0001896739130434,p ʁ i z ɔ̃,2,V,IND,PRS,1,PL,,,,,
prisier,prisons,V;POS;IMP;1;PL,8.2e-05,0.0001896739130434,p ʁ i z ɔ̃,4,V,POS,IMP,1,PL,,,,,
prisier,prisons,V;SBJV;PRS;1;PL,8.2e-05,0.0001896739130434,p ʁ i z ɔ̃,2,V,SBJV,PRS,1,PL,,,,,
prisier,prist,V;SBJV;PRS;3;SG,0.0,0.0001896739130434,p ʁ i s t,3,V,SBJV,PRS,3,SG,,,,,
prisier,pris,V;IND;PRS;1;SG,0.002016,0.0001896739130434,p ʁ i,0,V,IND,PRS,1,SG,,,,,
prisier,pris,V;SBJV;PRS;1;SG,0.002016,0.0001896739130434,p ʁ i,3,V,SBJV,PRS,1,SG,,,,,
prisier,pris,V;SBJV;PRS;2;SG,0.002016,0.0001896739130434,p ʁ i,3,V,SBJV,PRS,2,SG,,,,,
grouper,groupaient,V;IND;PST;3;PL;IPFV,0.0,0.0004291739130434,ɡ ʁ u p ɛ,2,V,IND,PST,3,PL,IPFV,,,,
grouper,groupais,V;IND;PST;1;SG;IPFV,0.0,0.0004291739130434,ɡ ʁ u p ɛ,0,V,IND,PST,1,SG,IPFV,,,,
grouper,groupais,V;IND;PST;2;SG;IPFV,0.0,0.0004291739130434,ɡ ʁ u p ɛ,3,V,IND,PST,2,SG,IPFV,,,,
grouper,groupait,V;IND;PST;3;SG;IPFV,0.0,0.0004291739130434,ɡ ʁ u p ɛ,3,V,IND,PST,3,SG,IPFV,,,,
grouper,groupai,V;IND;PST;1;SG;PFV,0.0,0.0004291739130434,ɡ ʁ u p e,4,V,IND,PST,1,SG,PFV,,,,
grouper,groupâmes,V;IND;PST;1;PL;PFV,0.0,0.0004291739130434,ɡ ʁ u p a m,3,V,IND,PST,1,PL,PFV,,,,
grouper,groupassent,V;SBJV;PST;3;PL,0.0,0.0004291739130434,ɡ ʁ u p a s,2,V,SBJV,PST,3,PL,,,,,
grouper,groupasses,V;SBJV;PST;2;SG,0.0,0.0004291739130434,ɡ ʁ u p a s,4,V,SBJV,PST,2,SG,,,,,
grouper,groupasse,V;SBJV;PST;1;SG,0.0,0.0004291739130434,ɡ ʁ u p a s,0,V,SBJV,PST,1,SG,,,,,
grouper,groupassiez,V;SBJV;PST;2;PL,0.0,0.0004291739130434,ɡ ʁ u p a s j e,4,V,SBJV,PST,2,PL,,,,,
grouper,groupassions,V;SBJV;PST;1;PL,0.0,0.0004291739130434,ɡ ʁ u p a s j ɔ̃,4,V,SBJV,PST,1,PL,,,,,
grouper,groupas,V;IND;PST;2;SG;PFV,0.0,0.0004291739130434,ɡ ʁ u p a,0,V,IND,PST,2,SG,PFV,,,,
grouper,groupâtes,V;IND;PST;2;PL;PFV,0.0,0.0004291739130434,ɡ ʁ u p a t,1,V,IND,PST,2,PL,PFV,,,,
grouper,groupât,V;SBJV;PST;3;SG,0.0,0.0004291739130434,ɡ ʁ u p a,3,V,SBJV,PST,3,SG,,,,,
grouper,groupa,V;IND;PST;3;SG;PFV,0.0,0.0004291739130434,ɡ ʁ u p a,3,V,IND,PST,3,SG,PFV,,,,
grouper,groupent,V;IND;PRS;3;PL,2e-06,0.0004291739130434,ɡ ʁ u p,4,V,IND,PRS,3,PL,,,,,
grouper,groupent,V;SBJV;PRS;3;PL,2e-06,0.0004291739130434,ɡ ʁ u p,4,V,SBJV,PRS,3,PL,,,,,
grouper,grouperaient,V;COND;3;PL,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɛ,2,V,COND,3,PL,,,,,,
grouper,grouperais,V;COND;1;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɛ,0,V,COND,1,SG,,,,,,
grouper,grouperais,V;COND;2;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɛ,3,V,COND,2,SG,,,,,,
grouper,grouperait,V;COND;3;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɛ,4,V,COND,3,SG,,,,,,
grouper,grouperai,V;IND;FUT;1;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ e,1,V,IND,FUT,1,SG,,,,,
grouper,grouperas,V;IND;FUT;2;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ a,4,V,IND,FUT,2,SG,,,,,
grouper,groupera,V;IND;FUT;3;SG,0.0,0.0004291739130434,ɡ ʁ u p ʁ a,2,V,IND,FUT,3,SG,,,,,
grouper,groupèrent,V;IND;PST;3;PL;PFV,0.0,0.0004291739130434,ɡ ʁ u p ɛ ʁ,2,V,IND,PST,3,PL,PFV,,,,
grouper,grouperez,V;IND;FUT;2;PL,0.0,0.0004291739130434,ɡ ʁ u p ʁ e,2,V,IND,FUT,2,PL,,,,,
grouper,grouperiez,V;COND;2;PL,0.0,0.0004291739130434,ɡ ʁ u p ə ʁ j e,0,V,COND,2,PL,,,,,,
grouper,grouperions,V;COND;1;PL,0.0,0.0004291739130434,ɡ ʁ u p ə ʁ j ɔ̃,0,V,COND,1,PL,,,,,,
grouper,grouperons,V;IND;FUT;1;PL,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɔ̃,4,V,IND,FUT,1,PL,,,,,
grouper,grouperont,V;IND;FUT;3;PL,0.0,0.0004291739130434,ɡ ʁ u p ʁ ɔ̃,0,V,IND,FUT,3,PL,,,,,
grouper,grouper,V;NFIN,6e-06,0.0004291739130434,ɡ ʁ u p e,2,V,NFIN,,,,,,,,
grouper,groupes,V;IND;PRS;2;SG,0.000916,0.0004291739130434,ɡ ʁ u p,2,V,IND,PRS,2,SG,,,,,
grouper,groupes,V;SBJV;PRS;2;SG,0.000916,0.0004291739130434,ɡ ʁ u p,3,V,SBJV,PRS,2,SG,,,,,
grouper,groupe,V;IND;PRS;1;SG,0.00358,0.0004291739130434,ɡ ʁ u p,3,V,IND,PRS,1,SG,,,,,
grouper,groupe,V;IND;PRS;3;SG,0.00358,0.0004291739130434,ɡ ʁ u p,3,V,IND,PRS,3,SG,,,,,
grouper,groupe,V;POS;IMP;2;SG,0.00358,0.0004291739130434,ɡ ʁ u p,3,V,POS,IMP,2,SG,,,,,
grouper,groupe,V;SBJV;PRS;1;SG,0.00358,0.0004291739130434,ɡ ʁ u p,2,V,SBJV,PRS,1,SG,,,,,
grouper,groupe,V;SBJV;PRS;3;SG,0.00358,0.0004291739130434,ɡ ʁ u p,4,V,SBJV,PRS,3,SG,,,,,
grouper,groupez,V;IND;PRS;2;PL,0.0,0.0004291739130434,ɡ ʁ u p e,1,V,IND,PRS,2,PL,,,,,
grouper,groupez,V;POS;IMP;2;PL,0.0,0.0004291739130434,ɡ ʁ u p e,3,V,POS,IMP,2,PL,,,,,
grouper,groupiez,V;IND;PST;2;PL;IPFV,0.0,0.0004291739130434,ɡ ʁ u p j e,3,V,IND,PST,2,PL,IPFV,,,,
grouper,groupiez,V;SBJV;PRS;2;PL,0.0,0.0004291739130434,ɡ ʁ u p j e,4,V,SBJV,PRS,2,PL,,,,,
grouper,groupions,V;IND;PST;1;PL;IPFV,0.0,0.0004291739130434,ɡ ʁ u p j ɔ̃,0,V,IND,PST,1,PL,IPFV,,,,
grouper,groupions,V;SBJV;PRS;1;PL,0.0,0.0004291739130434,ɡ ʁ u p j ɔ̃,4,V,SBJV,PRS,1,PL,,,,,
grouper,groupons,V;IND;PRS;1;PL,0.0,0.0004291739130434,ɡ ʁ u p ɔ̃,0,V,IND,PRS,1,PL,,,,,
grouper,groupons,V;POS;IMP;1;PL,0.0,0.0004291739130434,ɡ ʁ u p ɔ̃,4,V,POS,IMP,1,PL,,,,,
soner,sonai,V;IND;PST;1;SG;PFV,0.0,0.0018173913043478,s ɔ n e,0,V,IND,PST,1,SG,PFV,,,,
soner,sonames,V;IND;PST;1;PL;PFV,0.0,0.0018173913043478,s ɔ n a m,3,V,IND,PST,1,PL,PFV,,,,
soner,sonassent,V;SBJV;PST;3;PL,0.0,0.0018173913043478,s ɔ n a s,1,V,SBJV,PST,3,PL,,,,,
soner,sonasses,V;SBJV;PST;2;SG,0.0,0.0018173913043478,s ɔ n a s,1,V,SBJV,PST,2,SG,,,,,
soner,sonasse,V;SBJV;PST;1;SG,0.0,0.0018173913043478,s ɔ n a s,4,V,SBJV,PST,1,SG,,,,,
soner,sonastes,V;IND;PST;2;PL;PFV,0.0,0.0018173913043478,s ɔ n a s t,4,V,IND,PST,2,PL,PFV,,,,
soner,sonast,V;SBJV;PST;3;SG,0.0,0.0018173913043478,s ɔ n a s t,0,V,SBJV,PST,3,SG,,,,,
soner,sonas,V;IND;PST;2;SG;PFV,0.0,0.0018173913043478,s ɔ n a,2,V,IND,PST,2,SG,PFV,,,,
soner,sona,V;IND;PST;3;SG;PFV,0.0,0.0018173913043478,s ɔ n a,4,V,IND,PST,3,SG,PFV,,,,
soner,sonent,V;IND;PRS;3;PL,0.0,0.0018173913043478,s ɔ n,4,V,IND,PRS,3,PL,,,,,
soner,sonent,V;SBJV;PRS;3;PL,0.0,0.0018173913043478,s ɔ n,4,V,SBJV,PRS,3,PL,,,,,
soner,sonerai,V;IND;FUT;1;SG,0.0,0.0018173913043478,s ɔ n ʁ e,1,V,IND,FUT,1,SG,,,,,
soner,soneras,V;IND;FUT;2;SG,0.0,0.0018173913043478,s ɔ n ʁ a,4,V,IND,FUT,2,SG,,,,,
soner,sonera,V;IND;FUT;3;SG,0.0,0.0018173913043478,s ɔ n ʁ a,2,V,IND,FUT,3,SG,,,,,
soner,sonerent,V;IND;PST;3;PL;PFV,0.0,0.0018173913043478,s ɔ n ʁ,3,V,IND,PST,3,PL,PFV,,,,
soner,soneriiens,V;COND;1;PL,0.0,0.0018173913043478,s ɔ n ʁ i j ɛ̃,4,V,COND,1,PL,,,,,,
soner,soneriiez,V;COND;2;PL,0.0,0.0018173913043478,s ɔ n ə ʁ i j e,3,V,COND,2,PL,,,,,,
soner,soneroient,V;COND;3;PL,0.0,0.0018173913043478,s ɔ n ʁ w a,2,V,COND,3,PL,,,,,,
soner,soneroies,V;COND;2;SG,0.0,0.0018173913043478,s ɔ n ʁ w a,3,V,COND,2,SG,,,,,,
soner,soneroie,V;COND;1;SG,0.0,0.0018173913043478,s ɔ n ʁ w a,0,V,COND,1,SG,,,,,,
soner,soneroit,V;COND;3;SG,0.0,0.0018173913043478,s ɔ n ʁ w a,2,V,COND,3,SG,,,,,,
soner,soneroiz,V;IND;FUT;2;PL,0.0,0.0018173913043478,s ɔ n ʁ w a,0,V,IND,FUT,2,PL,,,,,
soner,sonerons,V;IND;FUT;1;PL,0.0,0.0018173913043478,s ɔ n ʁ ɔ̃,1,V,IND,FUT,1,PL,,,,,
soner,soneront,V;IND;FUT;3;PL,0.0,0.0018173913043478,s ɔ n ʁ ɔ̃,4,V,IND,FUT,3,PL,,,,,
soner,soner,V;NFIN,0.0,0.0018173913043478,s ɔ n e,1,V,NFIN,,,,,,,,
soner,sones,V;IND;PRS;2;SG,0.0,0.0018173913043478,s ɔ n,0,V,IND,PRS,2,SG,,,,,
soner,sone,V;IND;PRS;3;SG,1e-06,0.0018173913043478,s ɔ n,2,V,IND,PRS,3,SG,,,,,
soner,sone,V;POS;IMP;2;SG,1e-06,0.0018173913043478,s ɔ n,4,V,POS,IMP,2,SG,,,,,
soner,sonez,V;IND;PRS;2;PL,0.0,0.0018173913043478,s ɔ n e,1,V,IND,PRS,2,PL,,,,,
soner,sonez,V;POS;IMP;2;PL,0.0,0.0018173913043478,s ɔ n e,4,V,POS,IMP,2,PL,,,,,
soner,sonez,V;SBJV;PRS;2;PL,0.0,0.0018173913043478,s ɔ n e,2,V,SBJV,PRS,2,PL,,,,,
soner,soniiens,V;IND;PST;1;PL;IPFV,0.0,0.0018173913043478,s ɔ n i j ɛ̃,4,V,IND,PST,1,PL,IPFV,,,,
soner,soniiez,V;IND;PST;2;PL;IPFV,0.0,0.0018173913043478,s ɔ n i j e,1,V,IND,PST,2,PL,IPFV,,,,
soner,sonissoiz,V;SBJV;PST;2;PL,0.0,0.0018173913043478,s ɔ n i s w a,4,V,SBJV,PST,2,PL,,,,,
soner,sonissons,V;SBJV;PST;1;PL,0.0,0.0018173913043478,s ɔ n i s ɔ̃,4,V,SBJV,PST,1,PL,,,,,
soner,sonoient,V;IND;PST;3;PL;IPFV,0.0,0.0018173913043478,s ɔ n w a,0,V,IND,PST,3,PL,IPFV,,,,
soner,sonoies,V;IND;PST;2;SG;IPFV,0.0,0.0018173913043478,s ɔ n w a,4,V,IND,PST,2,SG,IPFV,,,,
soner,sonoie,V;IND;PST;1;SG;IPFV,0.0,0.0018173913043478,s ɔ n w a,1,V,IND,PST,1,SG,IPFV,,,,
soner,sonoit,V;IND;PST;3;SG;IPFV,0.0,0.0018173913043478,s ɔ n w a,3,V,IND,PST,3,SG,IPFV,,,,
soner,sonons,V;IND;PRS;1;PL,0.0,0.0018173913043478,s ɔ n ɔ̃,0,V,IND,PRS,1,PL,,,,,
soner,sonons,V;POS;IMP;1;PL,0.0,0.0018173913043478,s ɔ n ɔ̃,3,V,POS,IMP,1,PL,,,,,
soner,sonons,V;SBJV;PRS;1;PL,0.0,0.0018173913043478,s ɔ n ɔ̃,4,V,SBJV,PRS,1,PL,,,,,
soner,sons,V;SBJV;PRS;2;SG,8.9e-05,0.0018173913043478,s ɔ̃,1,V,SBJV,PRS,2,SG,,,,,
soner,sont,V;SBJV;PRS;3;SG,0.054269,0.0018173913043478,s ɔ̃,2,V,SBJV,PRS,3,SG,,,,,
soner,son,V;IND;PRS;1;SG,0.01462,0.0018173913043478,s ɔ̃,1,V,IND,PRS,1,SG,,,,,
soner,son,V;SBJV;PRS;1;SG,0.01462,0.0018173913043478,s ɔ̃,2,V,SBJV,PRS,1,SG,,,,,
titrer,titraient,V;IND;PST;3;PL;IPFV,0.0,0.0002338478260869,t i t ʁ ɛ,2,V,IND,PST,3,PL,IPFV,,,,
titrer,titrais,V;IND;PST;1;SG;IPFV,0.0,0.0002338478260869,t i t ʁ ɛ,0,V,IND,PST,1,SG,IPFV,,,,
titrer,titrais,V;IND;PST;2;SG;IPFV,0.0,0.0002338478260869,t i t ʁ ɛ,3,V,IND,PST,2,SG,IPFV,,,,
titrer,titrait,V;IND;PST;3;SG;IPFV,0.0,0.0002338478260869,t i t ʁ ɛ,3,V,IND,PST,3,SG,IPFV,,,,
titrer,titrai,V;IND;PST;1;SG;PFV,0.0,0.0002338478260869,t i t ʁ e,1,V,IND,PST,1,SG,PFV,,,,
titrer,titrâmes,V;IND;PST;1;PL;PFV,0.0,0.0002338478260869,t i t ʁ a m,1,V,IND,PST,1,PL,PFV,,,,
titrer,titrassent,V;SBJV;PST;3;PL,0.0,0.0002338478260869,t i t ʁ a s,1,V,SBJV,PST,3,PL,,,,,
titrer,titrasses,V;SBJV;PST;2;SG,0.0,0.0002338478260869,t i t ʁ a s,1,V,SBJV,PST,2,SG,,,,,
titrer,titrasse,V;SBJV;PST;1;SG,0.0,0.0002338478260869,t i t ʁ a s,4,V,SBJV,PST,1,SG,,,,,
titrer,titrassiez,V;SBJV;PST;2;PL,0.0,0.0002338478260869,t i t ʁ a s j e,0,V,SBJV,PST,2,PL,,,,,
titrer,titrassions,V;SBJV;PST;1;PL,0.0,0.0002338478260869,t i t ʁ a s j ɔ̃,3,V,SBJV,PST,1,PL,,,,,
titrer,titras,V;IND;PST;2;SG;PFV,0.0,0.0002338478260869,t i t ʁ a,0,V,IND,PST,2,SG,PFV,,,,
titrer,titrâtes,V;IND;PST;2;PL;PFV,0.0,0.0002338478260869,t i t ʁ a t,0,V,IND,PST,2,PL,PFV,,,,
titrer,titrât,V;SBJV;PST;3;SG,0.0,0.0002338478260869,t i t ʁ a,0,V,SBJV,PST,3,SG,,,,,
titrer,titra,V;IND;PST;3;SG;PFV,0.0,0.0002338478260869,t i t ʁ a,1,V,IND,PST,3,SG,PFV,,,,
titrer,titrent,V;IND;PRS;3;PL,1e-06,0.0002338478260869,t i t ʁ,1,V,IND,PRS,3,PL,,,,,
titrer,titrent,V;SBJV;PRS;3;PL,1e-06,0.0002338478260869,t i t ʁ,1,V,SBJV,PRS,3,PL,,,,,
titrer,titreraient,V;COND;3;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ ɛ,1,V,COND,3,PL,,,,,,
titrer,titrerais,V;COND;1;SG,0.0,0.0002338478260869,t i t ʁ ə ʁ ɛ,3,V,COND,1,SG,,,,,,
titrer,titrerais,V;COND;2;SG,0.0,0.0002338478260869,t i t ʁ ə ʁ ɛ,4,V,COND,2,SG,,,,,,
titrer,titrerait,V;COND;3;SG,0.0,0.0002338478260869,t i t ʁ ə ʁ ɛ,2,V,COND,3,SG,,,,,,
titrer,titrerai,V;IND;FUT;1;SG,0.0,0.0002338478260869,t i t ʁ ə ʁ e,0,V,IND,FUT,1,SG,,,,,
titrer,titreras,V;IND;FUT;2;SG,0.0,0.0002338478260869,t i t ʁ ə ʁ a,3,V,IND,FUT,2,SG,,,,,
titrer,titrera,V;IND;FUT;3;SG,1e-06,0.0002338478260869,t i t ʁ ə ʁ a,0,V,IND,FUT,3,SG,,,,,
titrer,titrèrent,V;IND;PST;3;PL;PFV,0.0,0.0002338478260869,t i t ʁ ɛ ʁ,4,V,IND,PST,3,PL,PFV,,,,
titrer,titrerez,V;IND;FUT;2;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ e,0,V,IND,FUT,2,PL,,,,,
titrer,titreriez,V;COND;2;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ j e,0,V,COND,2,PL,,,,,,
titrer,titrerions,V;COND;1;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ j ɔ̃,4,V,COND,1,PL,,,,,,
titrer,titrerons,V;IND;FUT;1;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ ɔ̃,2,V,IND,FUT,1,PL,,,,,
titrer,titreront,V;IND;FUT;3;PL,0.0,0.0002338478260869,t i t ʁ ə ʁ ɔ̃,4,V,IND,FUT,3,PL,,,,,
titrer,titrer,V;NFIN,1e-06,0.0002338478260869,t i t ʁ e,3,V,NFIN,,,,,,,,
titrer,titres,V;IND;PRS;2;SG,0.000464,0.0002338478260869,t i t ʁ,3,V,IND,PRS,2,SG,,,,,
titrer,titres,V;SBJV;PRS;2;SG,0.000464,0.0002338478260869,t i t ʁ,3,V,SBJV,PRS,2,SG,,,,,
titrer,titre,V;IND;PRS;1;SG,0.001965,0.0002338478260869,t i t ʁ,0,V,IND,PRS,1,SG,,,,,
titrer,titre,V;IND;PRS;3;SG,0.001965,0.0002338478260869,t i t ʁ,1,V,IND,PRS,3,SG,,,,,
titrer,titre,V;POS;IMP;2;SG,0.001965,0.0002338478260869,t i t ʁ,0,V,POS,IMP,2,SG,,,,,
titrer,titre,V;SBJV;PRS;1;SG,0.001965,0.0002338478260869,t i t ʁ,4,V,SBJV,PRS,1,SG,,,,,
titrer,titre,V;SBJV;PRS;3;SG,0.001965,0.0002338478260869,t i t ʁ,0,V,SBJV,PRS,3,SG,,,,,
titrer,titrez,V;IND;PRS;2;PL,0.0,0.0002338478260869,t i t ʁ e,0,V,IND,PRS,2,PL,,,,,
titrer,titrez,V;POS;IMP;2;PL,0.0,0.0002338478260869,t i t ʁ e,1,V,POS,IMP,2,PL,,,,,
titrer,titriez,V;IND;PST;2;PL;IPFV,0.0,0.0002338478260869,t i t ʁ i j e,4,V,IND,PST,2,PL,IPFV,,,,
titrer,titriez,V;SBJV;PRS;2;PL,0.0,0.0002338478260869,t i t ʁ i j e,1,V,SBJV,PRS,2,PL,,,,,
titrer,titrions,V;IND;PST;1;PL;IPFV,0.0,0.0002338478260869,t i t ʁ i j ɔ̃,3,V,IND,PST,1,PL,IPFV,,,,
titrer,titrions,V;SBJV;PRS;1;PL,0.0,0.0002338478260869,t i t ʁ i j ɔ̃,4,V,SBJV,PRS,1,PL,,,,,
titrer,titrons,V;IND;PRS;1;PL,0.0,0.0002338478260869,t i t ʁ ɔ̃,4,V,IND,PRS,1,PL,,,,,
titrer,titrons,V;POS;IMP;1;PL,0.0,0.0002338478260869,t i t ʁ ɔ̃,1,V,POS,IMP,1,PL,,,,,
terrer,terraient,V;IND;PST;3;PL;IPFV,1e-06,0.0001340652173913,t e ʁ ɛ,3,V,IND,PST,3,PL,IPFV,,,,
terrer,terrais,V;IND;PST;1;SG;IPFV,0.0,0.0001340652173913,t e ʁ ɛ,4,V,IND,PST,1,SG,IPFV,,,,
terrer,terrais,V;IND;PST;2;SG;IPFV,0.0,0.0001340652173913,t e ʁ ɛ,0,V,IND,PST,2,SG,IPFV,,,,
terrer,terrait,V;IND;PST;3;SG;IPFV,0.0,0.0001340652173913,t e ʁ ɛ,3,V,IND,PST,3,SG,IPFV,,,,
terrer,terrai,V;IND;PST;1;SG;PFV,0.0,0.0001340652173913,t e ʁ e,2,V,IND,PST,1,SG,PFV,,,,
terrer,terrâmes,V;IND;PST;1;PL;PFV,0.0,0.0001340652173913,t e ʁ a m,4,V,IND,PST,1,PL,PFV,,,,
terrer,terrassent,V;SBJV;PST;3;PL,0.0,0.0001340652173913,t e ʁ a s,2,V,SBJV,PST,3,PL,,,,,
terrer,terrasses,V;SBJV;PST;2;SG,4.2e-05,0.0001340652173913,t e ʁ a s,0,V,SBJV,PST,2,SG,,,,,
terrer,terrasse,V;SBJV;PST;1;SG,0.000138,0.0001340652173913,t e ʁ a s,3,V,SBJV,PST,1,SG,,,,,
terrer,terrassiez,V;SBJV;PST;2;PL,0.0,0.0001340652173913,t e ʁ a s j e,1,V,SBJV,PST,2,PL,,,,,
terrer,terrassions,V;SBJV;PST;1;PL,0.0,0.0001340652173913,t e ʁ a s j ɔ̃,2,V,SBJV,PST,1,PL,,,,,
terrer,terras,V;IND;PST;2;SG;PFV,0.0,0.0001340652173913,t e ʁ a,2,V,IND,PST,2,SG,PFV,,,,
terrer,terrâtes,V;IND;PST;2;PL;PFV,0.0,0.0001340652173913,t e ʁ a t,3,V,IND,PST,2,PL,PFV,,,,
terrer,terrât,V;SBJV;PST;3;SG,0.0,0.0001340652173913,t e ʁ a,0,V,SBJV,PST,3,SG,,,,,
terrer,terra,V;IND;PST;3;SG;PFV,0.0,0.0001340652173913,t e ʁ a,4,V,IND,PST,3,SG,PFV,,,,
terrer,terrent,V;IND;PRS;3;PL,2e-06,0.0001340652173913,t ɛ ʁ,2,V,IND,PRS,3,PL,,,,,
terrer,terrent,V;SBJV;PRS;3;PL,2e-06,0.0001340652173913,t ɛ ʁ,2,V,SBJV,PRS,3,PL,,,,,
terrer,terreraient,V;COND;3;PL,0.0,0.0001340652173913,t e ʁ ə ʁ ɛ,2,V,COND,3,PL,,,,,,
terrer,terrerais,V;COND;1;SG,0.0,0.0001340652173913,t e ʁ ə ʁ ɛ,0,V,COND,1,SG,,,,,,
terrer,terrerais,V;COND;2;SG,0.0,0.0001340652173913,t e ʁ ə ʁ ɛ,2,V,COND,2,SG,,,,,,
terrer,terrerait,V;COND;3;SG,0.0,0.0001340652173913,t e ʁ ə ʁ ɛ,1,V,COND,3,SG,,,,,,
terrer,terrerai,V;IND;FUT;1;SG,0.0,0.0001340652173913,t e ʁ ə ʁ e,1,V,IND,FUT,1,SG,,,,,
terrer,terreras,V;IND;FUT;2;SG,0.0,0.0001340652173913,t e ʁ ə ʁ a,0,V,IND,FUT,2,SG,,,,,
terrer,terrera,V;IND;FUT;3;SG,0.0,0.0001340652173913,t e ʁ ə ʁ a,4,V,IND,FUT,3,SG,,,,,
terrer,terrèrent,V;IND;PST;3;PL;PFV,0.0,0.0001340652173913,t e ʁ ɛ ʁ,1,V,IND,PST,3,PL,PFV,,,,
terrer,terrerez,V;IND;FUT;2;PL,0.0,0.0001340652173913,t e ʁ ə ʁ e,3,V,IND,FUT,2,PL,,,,,
terrer,terreriez,V;COND;2;PL,0.0,0.0001340652173913,t e ʁ ə ʁ j e,2,V,COND,2,PL,,,,,,
terrer,terrerions,V;COND;1;PL,0.0,0.0001340652173913,t e ʁ ə ʁ j ɔ̃,1,V,COND,1,PL,,,,,,
terrer,terrerons,V;IND;FUT;1;PL,0.0,0.0001340652173913,t e ʁ ə ʁ ɔ̃,0,V,IND,FUT,1,PL,,,,,
terrer,terreront,V;IND;FUT;3;PL,0.0,0.0001340652173913,t e ʁ ə ʁ ɔ̃,2,V,IND,FUT,3,PL,,,,,
terrer,terrer,V;NFIN,0.0,0.0001340652173913,t e ʁ e,0,V,NFIN,,,,,,,,
terrer,terres,V;IND;PRS;2;SG,0.000146,0.0001340652173913,t ɛ ʁ,2,V,IND,PRS,2,SG,,,,,
terrer,terres,V;SBJV;PRS;2;SG,0.000146,0.0001340652173913,t ɛ ʁ,4,V,SBJV,PRS,2,SG,,,,,
terrer,terre,V;IND;PRS;1;SG,0.001138,0.0001340652173913,t ɛ ʁ,4,V,IND,PRS,1,SG,,,,,
terrer,terre,V;IND;PRS;3;SG,0.001138,0.0001340652173913,t ɛ ʁ,1,V,IND,PRS,3,SG,,,,,
terrer,terre,V;POS;IMP;2;SG,0.001138,0.0001340652173913,t ɛ ʁ,2,V,POS,IMP,2,SG,,,,,
terrer,terre,V;SBJV;PRS;1;SG,0.001138,0.0001340652173913,t ɛ ʁ,1,V,SBJV,PRS,1,SG,,,,,
terrer,terre,V;SBJV;PRS;3;SG,0.001138,0.0001340652173913,t ɛ ʁ,3,V,SBJV,PRS,3,SG,,,,,
