lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
wolyé,yinílyé,V;REAL;IPFV/PROG;2;SG,0.0,0.0005499999999999,j ɪ̀ n ɪ́ l j ɛ́,4,V,REAL,IPFV/PROG,2,SG,,,,,
wolyé,yinishyé,V;REAL;IPFV/PROG;1;SG,0.0,0.0005499999999999,j ɪ̀ n ɪ̀ ʃ j é,0,V,REAL,IPFV/PROG,1,SG,,,,,
wolyé,yinołyé,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0005499999999999,j ɪ̀ n ò ɬ j é,2,V,REAL,IPFV/PROG,2,DU/PL,,,,,
wolyé,yisiilyeʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0005499999999999,j ɪ̀ s ìː l j ɛ́ ʔ,0,V,REAL,PFV/PRF,1,DU/PL,,,,,
wolyé,yisínílyeʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0005499999999999,j ɪ̀ s ɪ̀ n ɪ̀ l j ɛ́ ʔ,0,V,REAL,PFV/PRF,2,SG,,,,,
wolyé,yisisyeʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0005499999999999,j ɪ̀ s ɪ̀ sʲ ɛ́ ʔ,1,V,REAL,PFV/PRF,1,SG,,,,,
wolyé,yisoołyeʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0005499999999999,j ɪ̀ s òː ɬ j ɛ́ ʔ,3,V,REAL,PFV/PRF,2,DU/PL,,,,,
digeeh,dadeegoʼ,V;REAL;PFV/PRF;1;PL,0.0,0.0,t ɑ̀ t èː k ò ʔ,2,V,REAL,PFV/PRF,1,PL,,,,,
digeeh,dadeezgoʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0,t ɑ̀ t èː z k ò ʔ,4,V,REAL,PFV/PRF,3,PL,,,,,
digeeh,dadidiigoh,V;REAL;PROSP;1;PL,0.0,0.0,t ɑ̀ t ɪ̀ t ìː k ò h,0,V,REAL,PROSP,1,PL,,,,,
digeeh,dadidoogoh,V;REAL;PROSP;3;PL,0.0,0.0,t ɑ̀ t ɪ̀ t òː k ò h,2,V,REAL,PROSP,3,PL,,,,,
digeeh,dadidoohgoh,V;REAL;PROSP;2;PL,0.0,0.0,t ɑ̀ t ɪ̀ t òː x k ò h,2,V,REAL,PROSP,2,PL,,,,,
digeeh,dadigeeh,V;REAL;IPFV/PROG;3;PL,0.0,0.0,t ɑ̀ t ɪ̀ k èː h,1,V,REAL,IPFV/PROG,3,PL,,,,,
digeeh,dadiigeeh,V;REAL;IPFV/PROG;1;PL,0.0,0.0,t ɑ̀ t ìː k èː h,1,V,REAL,IPFV/PROG,1,PL,,,,,
digeeh,dadisoogoʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0,t ɑ̀ t ɪ̀ s òː k ò ʔ,2,V,REAL,PFV/PRF,2,PL,,,,,
digeeh,dadohgeeh,V;REAL;IPFV/PROG;2;PL,0.0,0.0,t ɑ̀ t ò x k èː h,4,V,REAL,IPFV/PROG,2,PL,,,,,
digeeh,dazhdeezgoʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0,t ɑ̀ ʒ t éː z k ò ʔ,1,V,REAL,PFV/PRF,4,PL,,,,,
digeeh,dazhdidoogoh,V;REAL;PROSP;4;PL,0.0,0.0,t ɑ̀ ʒ t ɪ̀ t òː k ò h,4,V,REAL,PROSP,4,PL,,,,,
digeeh,dazhdigeeh,V;REAL;IPFV/PROG;4;PL,0.0,0.0,t ɑ̀ ʒ t ɪ̀ k èː h,2,V,REAL,IPFV/PROG,4,PL,,,,,
digeeh,deegoʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0,t èː k ò ʔ,0,V,REAL,PFV/PRF,1,DU/PL,,,,,
digeeh,deezgoʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0,t èː z k ò ʔ,0,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
digeeh,dégoʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0,t ɛ̀ k ò ʔ,4,V,REAL,PFV/PRF,1,SG,,,,,
digeeh,dideeshgoh,V;REAL;PROSP;1;SG,0.0,0.0,t ɪ̀ t èː ʃ k ò h,2,V,REAL,PROSP,1,SG,,,,,
digeeh,didiigoh,V;REAL;PROSP;1;DU/PL,0.0,0.0,t ɪ̀ t ìː k ò h,1,V,REAL,PROSP,1,DU/PL,,,,,
digeeh,didíígoh,V;REAL;PROSP;2;SG,0.0,0.0,t ɪ̀ t íː k ò h,0,V,REAL,PROSP,2,SG,,,,,
digeeh,didoogoh,V;REAL;PROSP;3;SG/DU/PL,0.0,0.0,t ɪ̀ t òː k ò h,2,V,REAL,PROSP,3,SG/DU/PL,,,,,
digeeh,didoohgoh,V;REAL;PROSP;2;DU/PL,0.0,0.0,t ɪ̀ t òː x k ò h,2,V,REAL,PROSP,2,DU/PL,,,,,
digeeh,dígeeh,V;REAL;IPFV/PROG;2;SG,0.0,0.0,t ɪ̀ k èː h,4,V,REAL,IPFV/PROG,2,SG,,,,,
digeeh,digeeh,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0,t ɪ̀ k èː h,4,V,REAL,IPFV/PROG,3,SG/DU/PL,,,,,
digeeh,diigeeh,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0,t ìː k èː h,1,V,REAL,IPFV/PROG,1,DU/PL,,,,,
digeeh,dínígoʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0,t ɪ̀ n ɪ̀ k ò ʔ,0,V,REAL,PFV/PRF,2,SG,,,,,
digeeh,dishgeeh,V;REAL;IPFV/PROG;1;SG,0.0,0.0,t ɪ̀ ʃ k èː h,3,V,REAL,IPFV/PROG,1,SG,,,,,
digeeh,disoogoʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0,t ɪ̀ s òː k ò ʔ,2,V,REAL,PFV/PRF,2,DU/PL,,,,,
digeeh,dohgeeh,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0,t ò x k èː h,4,V,REAL,IPFV/PROG,2,DU/PL,,,,,
digeeh,jideezgoʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0,t͡ʃ ɪ̀ t èː z k ò ʔ,2,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
digeeh,jididoogoh,V;REAL;PROSP;4;SG/DU/PL,0.0,0.0,t͡ʃ ɪ̀ t ɪ̀ t òː k ò h,4,V,REAL,PROSP,4,SG/DU/PL,,,,,
digeeh,jidigeeh,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0,t͡ʃ ɪ̀ t ɪ̀ k èː h,2,V,REAL,IPFV/PROG,4,SG/DU/PL,,,,,
yileeh,daahłeeh,V;REAL;IPFV/PROG;2;PL,0.0,2.2000000000000003e-05,t ɑ́ː x ɬ éː h,1,V,REAL,IPFV/PROG,2,PL,,,,,
yileeh,daaleeh,V;REAL;IPFV/PROG;3;PL,0.0,2.2000000000000003e-05,t ɑ̀ː l èː h,4,V,REAL,IPFV/PROG,3,PL,,,,,
yileeh,daazlį́į́ʼ,V;REAL;PFV/PRF;3;PL,0.0,2.2000000000000003e-05,t ɑ́ː z l ĩ́ː ʔ,1,V,REAL,PFV/PRF,3,PL,,,,,
yileeh,dadiileeł,V;REAL;PROSP;1;PL,0.0,2.2000000000000003e-05,t ɑ̀ t ìː l éː ɬ,2,V,REAL,PROSP,1,PL,,,,,
yileeh,dadoohłeeł,V;REAL;PROSP;2;PL,0.0,2.2000000000000003e-05,t ɑ̀ t òː x ɬ èː ɬ,0,V,REAL,PROSP,2,PL,,,,,
yileeh,dadooleeł,V;REAL;PROSP;3;PL,0.0,2.2000000000000003e-05,t ɑ̀ t òː l éː ɬ,4,V,REAL,PROSP,3,PL,,,,,
yileeh,dajileeh,V;REAL;IPFV/PROG;4;PL,0.0,2.2000000000000003e-05,t ɑ̀ t͡ʃ ɪ̀ l éː h,2,V,REAL,IPFV/PROG,4,PL,,,,,
yileeh,dajizlį́į́ʼ,V;REAL;PFV/PRF;4;PL,0.0,2.2000000000000003e-05,t ɑ̀ t͡ʃ ɪ̀ z l ĩ́ː ʔ,3,V,REAL,PFV/PRF,4,PL,,,,,
yileeh,dajóleʼ,V;OPT;4;PL,0.0,2.2000000000000003e-05,t ɑ̀ t͡ʃ ó l é ʔ,4,V,OPT,4,PL,,,,,,
yileeh,daóleʼ,V;OPT;3;PL,0.0,2.2000000000000003e-05,t ɑ̀ ò l ɛ́ ʔ,4,V,OPT,3,PL,,,,,,
yileeh,daoohłeʼ,V;OPT;2;PL,0.0,2.2000000000000003e-05,t ɑ̀ òː x ɬ ɛ́ ʔ,4,V,OPT,2,PL,,,,,,
yileeh,daooleʼ,V;OPT;1;PL,0.0,2.2000000000000003e-05,t ɑ̀ òː l ɛ́ ʔ,1,V,OPT,1,PL,,,,,,
yileeh,dasiidlį́į́ʼ,V;REAL;PFV/PRF;1;PL,0.0,2.2000000000000003e-05,t ɑ̀ s ìː t l ĩ́ː ʔ,2,V,REAL,PFV/PRF,1,PL,,,,,
yileeh,dasoolį́į́ʼ,V;REAL;PFV/PRF;2;PL,0.0,2.2000000000000003e-05,t ɑ̀ s òː l ĩ́ː ʔ,2,V,REAL,PFV/PRF,2,PL,,,,,
yileeh,dazhdooleeł,V;REAL;PROSP;4;PL,0.0,2.2000000000000003e-05,t ɑ̀ ʒ t òː l éː ɬ,2,V,REAL,PROSP,4,PL,,,,,
yileeh,deeshłeeł,V;REAL;PROSP;1;SG,0.0,2.2000000000000003e-05,t èː ʃ ɬ èː ɬ,4,V,REAL,PROSP,1,SG,,,,,
yileeh,deiidleeh,V;REAL;IPFV/PROG;1;PL,0.0,2.2000000000000003e-05,t è ìː t l éː h,3,V,REAL,IPFV/PROG,1,PL,,,,,
yileeh,diileeł,V;REAL;PROSP;1;DU/PL,0.0,2.2000000000000003e-05,t ìː l èː ɬ,4,V,REAL,PROSP,1,DU/PL,,,,,
yileeh,dííleeł,V;REAL;PROSP;2;SG,0.0,2.2000000000000003e-05,t íː l éː ɬ,1,V,REAL,PROSP,2,SG,,,,,
yileeh,doohłeeł,V;REAL;PROSP;2;DU/PL,0.0,2.2000000000000003e-05,t òː x ɬ èː ɬ,2,V,REAL,PROSP,2,DU/PL,,,,,
yileeh,dooleeł,V;REAL;PROSP;3;SG/DU/PL,0.001,2.2000000000000003e-05,t òː l èː ɬ,1,V,REAL,PROSP,3,SG/DU/PL,,,,,
yileeh,jidooleeł,V;REAL;PROSP;4;SG/DU/PL,0.0,2.2000000000000003e-05,t͡ʃ ɪ̀ t òː l éː ɬ,0,V,REAL,PROSP,4,SG/DU/PL,,,,,
yileeh,jileeh,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,2.2000000000000003e-05,t͡ʃ ɪ̀ l éː h,2,V,REAL,IPFV/PROG,4,SG/DU/PL,,,,,
yileeh,jizlį́į́ʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,2.2000000000000003e-05,t͡ʃ ɪ̀ z l ĩ́ː ʔ,2,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
yileeh,jóleʼ,V;OPT;4;SG/DU/PL,0.0,2.2000000000000003e-05,t͡ʃ ò l é ʔ,1,V,OPT,4,SG/DU/PL,,,,,,
yileeh,nádleeh,V;REAL;ITER;3;SG/DU/PL,0.0,2.2000000000000003e-05,n ɑ̀ t l éː h,4,V,REAL,ITER,3,SG/DU/PL,,,,,
yileeh,náhdleeh,V;REAL;ITER;2;DU/PL,0.0,2.2000000000000003e-05,n ɑ̀ x t l éː h,2,V,REAL,ITER,2,DU/PL,,,,,
yileeh,nánídleeh,V;REAL;ITER;2;SG,0.0,2.2000000000000003e-05,n ɑ́ n ɪ́ t l éː h,1,V,REAL,ITER,2,SG,,,,,
yileeh,náshdleeh,V;REAL;ITER;1;SG,0.0,2.2000000000000003e-05,n ɑ̀ ʃ t l éː h,3,V,REAL,ITER,1,SG,,,,,
yileeh,ńdajidleeh,V;REAL;ITER;4;PL,0.0,2.2000000000000003e-05,ŋ̀ t ɑ̀ t͡ʃ ɪ̀ t l éː h,4,V,REAL,ITER,4,PL,,,,,
yileeh,néiidleeh,V;REAL;ITER;1;DU/PL,0.0,2.2000000000000003e-05,n è ìː t l éː h,0,V,REAL,ITER,1,DU/PL,,,,,
yileeh,nídaadleeh,V;REAL;ITER;3;PL,0.0,2.2000000000000003e-05,n ɪ̀ t ɑ́ː t l éː h,0,V,REAL,ITER,3,PL,,,,,
yileeh,nídaahdleeh,V;REAL;ITER;2;PL,0.0,2.2000000000000003e-05,n ɪ̀ t ɑ́ː x t l éː h,2,V,REAL,ITER,2,PL,,,,,
yileeh,nídeiidleeh,V;REAL;ITER;1;PL,0.0,2.2000000000000003e-05,n ɪ̀ t è ìː t l éː h,1,V,REAL,ITER,1,PL,,,,,
yileeh,nileeh,V;REAL;IPFV/PROG;2;SG,0.0,2.2000000000000003e-05,n ɪ̀ l èː h,0,V,REAL,IPFV/PROG,2,SG,,,,,
yileeh,ńjídleeh,V;REAL;ITER;4;SG/DU/PL,0.0,2.2000000000000003e-05,ŋ̀ t͡ʃ ɪ̀ t l éː h,1,V,REAL,ITER,4,SG/DU/PL,,,,,
yileeh,sélį́į́ʼ,V;REAL;PFV/PRF;1;SG,0.0,2.2000000000000003e-05,s ɛ̀ l ĩ́ː ʔ,0,V,REAL,PFV/PRF,1,SG,,,,,
yileeh,siidlį́į́ʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,2.2000000000000003e-05,s ìː t l íː ʔ,4,V,REAL,PFV/PRF,1,DU/PL,,,,,
yileeh,silį́į́ʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0001,2.2000000000000003e-05,s ɪ̀ l ĩ́ː ʔ,1,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
yileeh,sínílį́į́ʼ,V;REAL;PFV/PRF;2;SG,0.0,2.2000000000000003e-05,s ɪ̀ n ɪ̀ l ĩ́ː ʔ,3,V,REAL,PFV/PRF,2,SG,,,,,
yileeh,soolį́į́ʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,2.2000000000000003e-05,s òː l íː ʔ,3,V,REAL,PFV/PRF,2,DU/PL,,,,,
yileeh,wohłeeh,V;REAL;IPFV/PROG;2;DU/PL,0.0,2.2000000000000003e-05,w ò ʔ ɬ èː h,3,V,REAL,IPFV/PROG,2,DU/PL,,,,,
yileeh,wóleʼ,V;OPT;3;SG/DU/PL,0.0,2.2000000000000003e-05,w ò l é ʔ,2,V,OPT,3,SG/DU/PL,,,,,,
yileeh,woohłeʼ,V;OPT;2;DU/PL,0.0,2.2000000000000003e-05,w òː x ɬ ɛ́ ʔ,1,V,OPT,2,DU/PL,,,,,,
yileeh,wooleʼ,V;OPT;1;DU/PL,0.0,2.2000000000000003e-05,w òː l é ʔ,3,V,OPT,1,DU/PL,,,,,,
yileeh,wóóleʼ,V;OPT;2;SG,0.0,2.2000000000000003e-05,w òː l é ʔ,4,V,OPT,2,SG,,,,,,
yileeh,wóshłeʼ,V;OPT;1;SG,0.0,2.2000000000000003e-05,w ò ʃ ɬ ɛ́ ʔ,3,V,OPT,1,SG,,,,,,
yileeh,yiidleeh,V;REAL;IPFV/PROG;1;DU/PL,0.0,2.2000000000000003e-05,j ìː t l éː h,2,V,REAL,IPFV/PROG,1,DU/PL,,,,,
yileeh,yileeh,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,2.2000000000000003e-05,j ɪ̀ l èː h,4,V,REAL,IPFV/PROG,3,SG/DU/PL,,,,,
yileeh,yishłeeh,V;REAL;IPFV/PROG;1;SG,0.0,2.2000000000000003e-05,j ɪ̀ ʃ ɬ éː h,1,V,REAL,IPFV/PROG,1,SG,,,,,
yiłní,bidiiʼní,V;REAL;PFV/PRF;1;DU/PL,0.0,0.00013,p ɪ̀ t ìː ʔ n ɪ̀,2,V,REAL,PFV/PRF,1,DU/PL,,,,,
yiłní,bidiní,V;REAL;PFV/PRF;2;SG,0.0,0.00013,p ɪ̀ t ɪ̀ n ɪ́,3,V,REAL,PFV/PRF,2,SG,,,,,
yiłní,bidishní,V;REAL;PFV/PRF;1;SG,0.0,0.00013,p ɪ̀ t ɪ̀ ʃ n ɪ́,0,V,REAL,PFV/PRF,1,SG,,,,,
yiłní,bidohní,V;REAL;PFV/PRF;2;DU/PL,0.0,0.00013,p ɪ̀ t ò x n ɪ́,4,V,REAL,PFV/PRF,2,DU/PL,,,,,
yiłní,bijiní,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.00013,p ɪ̀ t͡ʃ ɪ̀ n ɪ́,3,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
yiłní,dabidiiʼní,V;REAL;PFV/PRF;1;PL,0.0,0.00013,t ɑ̀ p ɪ̀ t ìː ʔ n ɪ́,4,V,REAL,PFV/PRF,1,PL,,,,,
yiłní,dabidohní,V;REAL;PFV/PRF;2;PL,0.0001,0.00013,t ɑ̀ p ɪ̀ t ò x n ɪ́,1,V,REAL,PFV/PRF,2,PL,,,,,
yiłní,dabijiní,V;REAL;PFV/PRF;4;PL,0.0005,0.00013,t ɑ̀ p ɪ̀ t͡ʃ ɪ̀ n ɪ́,3,V,REAL,PFV/PRF,4,PL,,,,,
yiłní,deiłní,V;REAL;PFV/PRF;3;PL,0.0007,0.00013,t ɛ̀ ɪ̀ ɬ n ɪ́,3,V,REAL,PFV/PRF,3,PL,,,,,
yiłní,yiłní,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.00013,j ɪ̀ ɬ n ɪ́,3,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
yiłhod,daałhod,V;REAL;IPFV/PROG;2;PL,0.0,1e-05,t ɑ̀ː ɬ h ò t,1,V,REAL,IPFV/PROG,2,PL,,,,,
yiłhod,dajííłhod,V;REAL;PFV/PRF;4;PL,0.0,1e-05,t ɑ̀ t͡ʃ íː ɬ h ò t,1,V,REAL,PFV/PRF,4,PL,,,,,
yiłhod,dajiłhod,V;REAL;IPFV/PROG;4;PL,0.0,1e-05,t ɑ̀ t͡ʃ ɪ̀ ɬ h ò t,3,V,REAL,IPFV/PROG,4,PL,,,,,
yiłhod,daoołhod,V;REAL;PFV/PRF;2;PL,0.0,1e-05,t ɑ̀ òː ɬ h ò t,2,V,REAL,PFV/PRF,2,PL,,,,,
yiłhod,dayííłhod,V;REAL;PFV/PRF;3;PL,0.0,1e-05,t ɑ̀ j íː ɬ h ò t,4,V,REAL,PFV/PRF,3,PL,,,,,
yiłhod,deiilwod,V;REAL;IPFV/PROG;1;PL,0.0,1e-05,t ɛ̀ ɪ̀ː lʷ ò t,1,V,REAL,IPFV/PROG,1,PL,,,,,
yiłhod,deiilwod,V;REAL;PFV/PRF;1;PL,0.0,1e-05,t ɛ̀ ɪ̀ː lʷ ò t,4,V,REAL,PFV/PRF,1,PL,,,,,
yiłhod,deiłhod,V;REAL;IPFV/PROG;3;PL,0.0,1e-05,t ɛ̀ ɪ̀ ɬ h ò t,1,V,REAL,IPFV/PROG,3,PL,,,,,
yiłhod,jííłhod,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,1e-05,t͡ʃ íː ɬ h ò t,1,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
yiłhod,jiłhod,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,1e-05,t͡ʃ ɪ̀ ɬ h ò t,1,V,REAL,IPFV/PROG,4,SG/DU/PL,,,,,
yiłhod,niłhod,V;REAL;IPFV/PROG;2;SG,0.0,1e-05,n ɪ̀ ɬ h ò t,2,V,REAL,IPFV/PROG,2,SG,,,,,
yiłhod,wołhod,V;REAL;IPFV/PROG;2;DU/PL,0.0,1e-05,w ò ɬ h ò t,1,V,REAL,IPFV/PROG,2,DU/PL,,,,,
yiłhod,woołhod,V;REAL;PFV/PRF;2;DU/PL,0.0,1e-05,w òː ɬ h ò t,4,V,REAL,PFV/PRF,2,DU/PL,,,,,
yiłhod,yiilwod,V;REAL;IPFV/PROG;1;DU/PL,0.0001,1e-05,j ìː l w ò t,3,V,REAL,IPFV/PROG,1,DU/PL,,,,,
yiłhod,yiilwod,V;REAL;PFV/PRF;1;DU/PL,0.0001,1e-05,j ìː l w ò t,0,V,REAL,PFV/PRF,1,DU/PL,,,,,
yiłhod,yiłhod,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,1e-05,j ɪ̀ ɬ h ò t,0,V,REAL,IPFV/PROG,3,SG/DU/PL,,,,,
yiłhod,yíłhod,V;REAL;PFV/PRF;1;SG,0.0,1e-05,j ɪ̀ ɬ h ò t,0,V,REAL,PFV/PRF,1,SG,,,,,
yiłhod,yíníłhod,V;REAL;PFV/PRF;2;SG,0.0,1e-05,j ɪ̀ n ɪ̀ ɬ h ò t,0,V,REAL,PFV/PRF,2,SG,,,,,
yiłhod,yishhod,V;REAL;IPFV/PROG;1;SG,0.0,1e-05,j ɪ̀ ʃ ò t,0,V,REAL,IPFV/PROG,1,SG,,,,,
yiłhod,yiyííłhod,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,1e-05,j ɪ̀ j íː ɬ h ò t,4,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
óolyé,ádajoolyé,V;REAL;IPFV/PROG;4;PL,0.0,3.5e-05,ʔ ɑ̀ t ɑ̀ t͡ʃ òː l j ɛ́,3,V,REAL,IPFV/PROG,4,PL,,,,,
óolyé,ádajoosyeʼ,V;REAL;PFV/PRF;4;PL,0.0,3.5e-05,ʔ ɑ̀ t ɑ̀ t͡ʃ òː sʲ ɛ̀ ʔ,2,V,REAL,PFV/PRF,4,PL,,,,,
óolyé,ádaolyé,V;REAL;IPFV/PROG;3;PL,0.0,3.5e-05,ʔ ɑ̀ t ɑ̀ ò lʲ ɛ́,4,V,REAL,IPFV/PROG,3,PL,,,,,
óolyé,ádaosyeʼ,V;REAL;PFV/PRF;3;PL,0.0,3.5e-05,ʔ ɑ̀ t ɑ̀ ò sʲ ɛ̀ ʔ,3,V,REAL,PFV/PRF,3,PL,,,,,
óolyé,ádeiniilyé,V;REAL;IPFV/PROG;1;PL,0.0,3.5e-05,ʔ ɑ̀ t ɛ̀ ɪ̀ n ìː l j ɛ́,3,V,REAL,IPFV/PROG,1,PL,,,,,
óolyé,ádeinołyé,V;REAL;IPFV/PROG;2;PL,0.0,3.5e-05,ʔ ɑ̀ t ɛ̀ ɪ̀ n ò ɬ j é,4,V,REAL,IPFV/PROG,2,PL,,,,,
óolyé,ádeisiilyeʼ,V;REAL;PFV/PRF;1;PL,0.0,3.5e-05,ʔ ɑ̀ t ɛ̀ ɪ̀ s ìː lʲ ɛ́ ʔ,0,V,REAL,PFV/PRF,1,PL,,,,,
óolyé,ádeisoołyeʼ,V;REAL;PFV/PRF;2;PL,0.0,3.5e-05,ʔ ɑ̀ t ɛ̀ ɪ̀ s òː ɬ j ɛ́ ʔ,0,V,REAL,PFV/PRF,2,PL,,,,,
óolyé,ájoolyé,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,3.5e-05,ʔ ɑ̀ t͡ʃ òː l j ɛ́,2,V,REAL,IPFV/PROG,4,SG/DU/PL,,,,,
óolyé,ájoosyeʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,3.5e-05,ʔ ɑ̀ t͡ʃ òː sʲ ɛ̀ ʔ,2,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
óolyé,íiniilyé,V;REAL;IPFV/PROG;1;DU/PL,0.0,3.5e-05,ìː n ìː l j ɛ́,2,V,REAL,IPFV/PROG,1,DU/PL,,,,,
óolyé,íinílyé,V;REAL;IPFV/PROG;2;SG,0.0,3.5e-05,ìː n ɪ́ l j ɛ́,3,V,REAL,IPFV/PROG,2,SG,,,,,
óolyé,íinishyé,V;REAL;IPFV/PROG;1;SG,0.0,3.5e-05,ìː n ɪ̀ ʃ j é,3,V,REAL,IPFV/PROG,1,SG,,,,,
óolyé,íinołyé,V;REAL;IPFV/PROG;2;DU/PL,0.0,3.5e-05,ìː n ò ɬ j é,0,V,REAL,IPFV/PROG,2,DU/PL,,,,,
óolyé,íisiilyeʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,3.5e-05,ìː s ìː l j ɛ́ ʔ,2,V,REAL,PFV/PRF,1,DU/PL,,,,,
óolyé,íisínílyeʼ,V;REAL;PFV/PRF;2;SG,0.0,3.5e-05,ìː s ɪ̀ n ɪ̀ lʲ ɛ́ ʔ,2,V,REAL,PFV/PRF,2,SG,,,,,
óolyé,íisisyeʼ,V;REAL;PFV/PRF;1;SG,0.0,3.5e-05,ìː s ɪ̀ sʲ ɛ̀ ʔ,0,V,REAL,PFV/PRF,1,SG,,,,,
óolyé,íisoołyeʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,3.5e-05,ìː s òː ɬ j ɛ̀ ʔ,2,V,REAL,PFV/PRF,2,DU/PL,,,,,
óolyé,óolyé,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0007,3.5e-05,òː l j é,1,V,REAL,IPFV/PROG,3,SG/DU/PL,,,,,
óolyé,óosyeʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,3.5e-05,òː sʲ ɛ̀ ʔ,0,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
ákótʼé,ákódaatʼé,V;REAL;PFV/PRF;3;PL,0.0,1e-05,ʔ ɑ̀ kʰ ó t ɑ́ː tʼ ɛ́,2,V,REAL,PFV/PRF,3,PL,,,,,
ákótʼé,ákódajítʼé,V;REAL;PFV/PRF;4;PL,0.0,1e-05,ʔ ɑ̀ kʰ ó t ɑ̀ t͡ʃ ɪ̀ tʼ ɛ́,1,V,REAL,PFV/PRF,4,PL,,,,,
ákótʼé,ákódaniitʼé,V;REAL;PFV/PRF;1;PL,0.0,1e-05,ʔ ɑ̀ kʰ ó t ɑ̀ n ìː tʼ ɛ́,4,V,REAL,PFV/PRF,1,PL,,,,,
ákótʼé,ákódanohtʼé,V;REAL;PFV/PRF;2;PL,0.0,1e-05,ʔ ɑ̀ kʰ ó t ɑ̀ n ò x tʼ ɛ́,0,V,REAL,PFV/PRF,2,PL,,,,,
ákótʼé,ákójítʼé,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,1e-05,ʔ ɑ̀ kʰ ó t͡ʃ ɪ̀ tʼ ɛ́,4,V,REAL,PFV/PRF,4,SG/DU/PL,,,,,
ákótʼé,ákóniitʼé,V;REAL;PFV/PRF;1;DU/PL,0.0,1e-05,ʔ ɑ̀ kʰ ó n ìː tʼ ɛ́,3,V,REAL,PFV/PRF,1,DU/PL,,,,,
ákótʼé,ákóníshtʼé,V;REAL;PFV/PRF;1;SG,0.0,1e-05,ʔ ɑ̀ kʰ ó n ɪ́ ʃ tʼ ɛ́,4,V,REAL,PFV/PRF,1,SG,,,,,
ákótʼé,ákónítʼé,V;REAL;PFV/PRF;2;SG,0.0,1e-05,ʔ ɑ̀ kʰ ó n ɪ́ tʼ ɛ́,2,V,REAL,PFV/PRF,2,SG,,,,,
ákótʼé,ákónóhtʼé,V;REAL;PFV/PRF;2;DU/PL,0.0,1e-05,ʔ ɑ̀ kʰ ó n ó x tʼ ɛ́,2,V,REAL,PFV/PRF,2,DU/PL,,,,,
ákótʼé,ákótʼé,V;REAL;PFV/PRF;3;SG/DU/PL,0.0001,1e-05,ʔ ɑ̀ kʼ ó tʼ ɛ̀,4,V,REAL,PFV/PRF,3,SG/DU/PL,,,,,
áníldííl,ádaniildííl,V;REAL;PFV/PRF;1;PL,0.0,0.0,ʔ ɑ̀ t ɑ̀ n ìː l t íː l,3,V,REAL,PFV/PRF,1,PL,,,,,
